score,time
986.933,1396477
949.335,2712461
940.748,4022552
919.972,5335666
908.294,6628091
897.281,7918395
886.948,9200949
886.948,10464454
857.208,11758718
857.208,13011930
857.208,14238124
853.907,15431451
852.719,16605651
852.719,17730583
852.719,18830332
852.719,19882841
852.719,20838789
835.102,21585457
835.102,22066970
835.102,22438667
835.102,22744431
835.102,23012487
832.891,23208782
832.891,23384244
832.891,23473096
832.891,23542755
832.891,23624050
832.891,23719272
832.891,23808567
816.399,23843989
816.072,23877304
806.712,23911569
788.684,23945268
788.684,23980419
788.536,24015865
784.838,24050060
784.838,24089435
784.838,24124640
784.838,24159712
784.528,24195896
784.528,24232895
784.528,24268226
778.818,24305113
778.818,24339177
778.818,24374592
778.818,24411266
768.166,24447714
767.28,24489255
767.28,24533301
767.28,24586057
767.28,24631299
767.28,24668365
760.411,24704185
760.411,24738665
760.411,24773416
756.926,24809550
750.795,24844410
750.795,24878884
750.386,24914319
750.386,24950183
750.386,24985520
739.3,25021374
736.255,25056408
732.311,25090838
730.238,25124399
725.249,25159230
725.249,25194969
720.772,25231666
718.416,25266272
718.416,25300345
712.526,25336851
704.251,25370196
704.251,25407151
702.904,25443966
701.014,25479616
701.014,25512903
701.014,25549063
700.44,25585140
700.44,25626353
700.44,25662826
697.342,25699672
696.53,25733434
696.53,25772411
696.53,25808579
695.296,25844672
695.296,25878461
694.892,25914635
694.892,25951314
694.892,25987363
691.077,26023086
691.077,26067717
691.077,26104179
691.077,26140610
691.077,26176634
691.077,26213266
691.077,26249973
691.077,26286860
691.077,26322863
691.077,26358618
690.76,26394723
690.76,26445390
689.615,26481593
689.615,26524586
687.395,26560706
687.395,26596636
685.814,26633264
685.814,26667572
684.828,26703936
684.828,26752039
684.828,26788535
682.851,26825338
682.851,26862493
675.554,26898751
675.554,26931740
675.554,26968678
674.613,27005493
670.476,27040778
667.943,27076952
667.943,27113283
666.28,27150077
666.28,27184594
666.28,27220503
666.28,27255105
666.28,27291544
665.501,27330753
663.837,27366925
663.837,27403359
662.685,27441255
662.685,27478492
662.685,27513651
662.685,27549495
662.685,27587201
662.685,27624736
662.149,27661341
662.149,27706332
662.149,27741954
662.149,27778179
656.267,27814181
656.265,27848463
656.122,27885099
656.122,27921365
653.851,27957021
653.732,27991570
649.624,28031977
649.547,28070050
649.547,28105064
648.448,28140376
647.952,28175634
647.952,28225776
647.952,28262112
647.952,28297804
647.952,28333134
647.952,28369883
647.952,28406425
647.952,28442991
647.952,28479141
647.758,28515050
647.758,28548915
644.395,28585157
644.395,28626329
644.395,28665194
640.989,28701618
640.989,28734799
635.68,28769899
635.202,28805558
635.202,28841352
634.45,28879135
634.45,28924151
634.45,28961484
634.45,28997887
634.45,29034189
634.45,29070309
632.696,29106132
632.696,29156265
631.606,29193898
626.945,29229960
625.132,29265829
625.132,29304769
625.132,29342623
624.611,29378842
624.611,29413594
623.762,29450674
623.531,29485433
621.936,29522654
621.792,29558142
621.792,29594361
621.665,29630324
620.871,29664761
620.871,29701261
620.871,29737398
620.871,29771979
620.859,29808215
619.672,29853362
617.342,29889025
617.342,29925048
617.342,29961508
614.036,29998383
614.036,30034893
614.036,30072225
613.535,30108829
613.535,30145399
613.535,30182948
613.535,30219183
612.949,30253908
611.659,30290961
611.659,30328845
611.605,30366340
611.132,30406088
611.132,30442246
611.04,30477953
611.04,30513051
611.04,30549056
610.565,30585476
610.565,30629460
609.806,30674360
607.862,30708784
607.862,30744330
606.805,30782021
606.299,30816491
606.299,30851048
606.299,30887234
606.299,30923161
606.299,30958658
604.884,30995606
604.884,31031360
604.349,31067585
604.349,31101669
604.349,31137518
602.325,31172841
602.001,31212584
602.001,31249328
599.813,31284818
599.813,31319754
599.813,31355873
598.549,31392256
598.549,31428345
598.549,31464608
598.549,31501061
598.549,31538316
596.278,31573751
595.66,31609844
595.66,31644561
595.575,31680717
595.575,31716746
592.437,31752101
591.592,31789445
591.592,31825872
591.592,31860258
591.592,31896168
591.072,31932345
591.072,31968476
590.766,32005032
590.766,32039083
590.766,32075242
589.209,32110587
589.209,32144180
589.209,32180738
589.209,32218080
589.209,32253756
587.648,32289947
587.648,32324653
587.38,32360704
587.38,32405543
587.01,32441153
587.01,32486658
586.969,32522317
586.969,32564676
586.969,32601961
586.969,32637905
586.969,32674169
586.969,32710229
586.87,32746284
586.87,32782265
586.87,32818230
584.785,32853328
584.785,32887872
584.17,32923698
583.504,32958799
583.504,33000558
582.064,33037098
582.064,33072225
582.064,33108179
581.579,33144511
581.579,33194393
579.393,33230641
579.308,33265901
579.308,33301031
579.308,33336610
579.308,33371487
578.632,33408000
578.632,33442635
578.62,33478616
578.62,33521089
578.62,33556659
577.841,33592886
577.841,33633141
575.632,33669430
575.632,33704908
575.632,33740561
575.632,33774888
575.632,33811487
574.219,33847172
573.171,33881763
573.171,33915575
571.733,33951461
571.733,34001617
571.733,34037560
568.509,34073991
568.509,34108543
566.577,34144669
566.577,34190727
566.577,34227964
566.577,34264510
565.994,34300497
565.951,34335965
564.053,34368603
561.068,34402712
561.068,34438918
561.068,34475253
560.503,34512730
560.503,34559522
560.351,34597298
560.351,34631671
559.156,34668519
558.923,34703213
558.536,34738647
558.536,34783635
558.491,34820333
558.491,34854740
557.29,34890574
556.278,34940281
556.278,34973748
556.278,35010858
555.343,35047397
555.343,35082831
554.823,35117561
554.823,35157290
554.646,35194056
554.246,35229391
552.514,35265173
551.37,35299726
551.37,35335562
551.37,35370714
550.686,35407268
550.638,35446846
550.638,35481927
550.638,35518848
550.59,35556231
550.59,35592614
550.59,35628824
549.974,35665864
549.974,35704384
549.974,35741537
549.536,35777359
549.536,35812725
549.536,35849672
549.536,35886725
549.2,35922814
549.2,35958578
549.2,35994970
549.2,36031463
548.997,36068030
548.997,36103265
548.997,36139499
548.217,36174746
548.217,36214554
548.217,36250128
548.217,36286910
548.217,36322882
548.217,36359445
547.586,36395828
547.557,36445790
547.557,36482282
547.557,36519164
546.835,36555312
545.11,36591458
545.11,36626124
545.11,36662254
545.11,36698942
545.11,36736142
543.94,36771686
543.94,36807385
542.549,36843887
542.549,36880193
542.549,36915966
542.549,36952360
540.447,36989106
540.447,37023087
540.447,37059812
540.447,37094812
540.114,37129540
540.114,37172372
540.114,37208284
539.585,37244799
539.585,37280777
539.585,37320040
539.585,37357444
539.585,37394161
539.004,37431132
539.004,37472350
539.004,37509335
539.004,37546110
539.004,37583466
538.401,37619953
538.401,37654324
538.121,37690818
538.121,37725036
538.121,37761972
538.121,37799209
538.121,37835627
538.121,37871993
538.121,37908805
537.662,37944771
537.267,37980567
537.267,38025936
537.267,38062473
535.431,38098395
535.294,38132796
528.81,38167394
528.81,38213224
528.81,38250391
528.774,38287500
528.774,38320507
528.774,38356479
528.774,38393377
528.774,38429798
528.774,38466439
527.974,38502073
527.974,38541679
527.974,38581476
527.974,38617486
527.974,38653540
527.974,38690036
527.557,38725821
527.557,38762350
527.557,38799453
527.459,38835505
526.905,38869703
526.905,38905297
526.905,38941793
526.905,38977261
526.905,39013923
526.905,39050455
524.194,39087177
524.194,39120998
524.194,39157706
524.194,39194360
524.166,39231444
524.166,39266101
524.166,39303642
524.166,39340317
524.166,39375809
524.166,39412491
523.939,39448560
522.469,39485212
522.469,39520842
522.166,39557615
522.166,39592095
522.096,39627636
522.096,39663748
522.052,39698524
522.052,39731771
522.052,39768188
522.052,39804998
522.052,39841613
522.052,39877748
522.052,39913973
521.031,39950421
521.031,39985901
521.031,40022000
521.031,40058890
519.525,40094229
519.525,40128521
519.261,40165983
519.261,40201398
519.218,40237668
519.218,40279570
518.843,40315229
518.843,40352258
518.843,40389099
518.843,40425371
518.843,40461642
518.843,40496382
518.843,40532456
518.843,40568941
518.843,40605199
518.843,40641093
516.04,40677722
515.687,40713819
515.687,40749462
515.687,40785926
514.024,40821679
514.024,40855978
514.024,40891996
513.256,40927693
513.256,40962325
513.256,40999124
513.256,41034826
513.256,41070801
512.773,41106789
512.621,41140485
512.621,41178895
512.353,41214072
511.824,41247959
511.824,41283005
511.824,41318580
511.824,41354567
511.824,41391028
511.824,41427219
511.733,41462971
511.22,41497110
511.22,41531877
511.22,41568820
511.22,41605265
510.897,41641113
510.897,41683269
510.897,41718674
510.897,41754209
510.897,41790264
510.897,41826182
509.595,41863172
509.595,41902593
509.595,41941495
509.595,41981696
509.523,42022657
509.523,42060418
509.523,42099112
509.523,42139410
509.523,42179639
509.523,42218465
509.523,42259297
509.523,42300746
509.523,42339904
509.523,42380560
509.523,42419980
509.367,42458922
509.237,42495628
509.237,42536100
509.237,42572332
508.645,42610694
508.645,42648219
508.645,42690700
508.102,42730597
505.368,42775996
505.368,42815427
505.143,42853974
505.143,42887958
505.143,42925673
505.137,42962429
505.137,42997133
505.137,43033209
504.864,43069323
504.864,43113000
504.161,43151868
503.623,43191404
503.623,43231387
503.623,43267363
503.623,43304155
503.623,43340331
503.623,43377736
503.189,43412969
503.189,43446676
503.189,43482967
503.189,43518766
502.176,43557210
502.176,43591897
502.176,43632281
502.176,43669057
501.191,43705022
501.191,43740040
501.191,43774968
501.191,43811116
501.191,43846797
501.061,43882974
501.061,43923827
499.599,43960967
499.599,43996259
498.825,44032627
497.699,44067891
497.699,44102770
497.699,44138481
497.699,44174038
497.699,44213197
497.699,44250276
497.699,44288683
497.699,44326780
497.699,44364427
497.699,44400852
497.699,44438937
497.699,44475020
497.274,44511354
497.274,44545596
497.274,44581834
495.85,44618005
495.85,44652408
495.85,44688816
495.85,44724758
495.85,44760438
495.85,44796873
495.85,44833103
495.094,44870543
494.429,44906466
494.429,44942340
494.429,44981443
494.068,45016529
494.068,45050133
494.066,45086226
