score,time
749.344,21071
698.781,50285
698.781,78832
698.781,107288
698.781,135222
684.792,163578
646.632,191096
605.108,218041
605.108,246726
605.108,273285
588.542,298926
582.346,325573
582.346,351581
582.346,376271
582.346,398617
582.346,416654
582.346,431903
582.346,443567
582.346,453000
582.346,462585
582.346,473821
582.346,486711
573.897,502614
573.897,514784
573.897,523122
573.897,531434
570.661,539823
557.659,549660
545.663,560239
545.663,570648
542.18,583602
542.18,597923
542.18,612215
537.652,626874
524.137,642640
523.114,657080
495.432,671899
495.432,686974
495.432,702937
495.432,718985
484.778,733656
484.778,747525
484.778,757808
479.324,765799
476.284,773882
452.653,783084
452.653,794268
452.653,804002
452.653,814447
449.303,824475
449.303,834903
449.303,844003
449.303,852183
449.303,860528
449.303,868638
445.403,877842
445.403,885917
445.403,894314
443.232,901972
443.232,910825
443.232,918675
432.913,928021
431.401,935153
426.93,943230
426.93,952307
426.147,961251
426.147,969035
426.044,977274
425.406,984860
425.406,994969
423.321,1003341
423.32,1011593
421.442,1020022
420.788,1028132
419.794,1037464
419.794,1045860
418.892,1053630
418.81,1061535
417.933,1069616
417.817,1078877
417.817,1086698
417.817,1095666
417.708,1104254
417.37,1112341
417.329,1119744
415.488,1129247
412.189,1138539
411.977,1147967
408.289,1156134
408.289,1164602
408.289,1173159
405.878,1182333
403.962,1190780
402.411,1198789
402.411,1206470
402.233,1215000
402.233,1223164
402.233,1232988
401.848,1242055
400.591,1249784
396.743,1257843
396.743,1266068
396.743,1276504
395.469,1285238
393.701,1293009
393.274,1299876
388.186,1306259
386.86,1314669
383.998,1321874
380.52,1329186
380.52,1336816
379.084,1346124
379.084,1354784
379.084,1363861
377.907,1372551
375.585,1380556
375.585,1389610
375.585,1398196
370.892,1407394
369.337,1416746
368.621,1427744
368.621,1436697
366.457,1445990
366.457,1457908
366.404,1467952
366.404,1476845
366.404,1486265
366.404,1496736
366.404,1505801
366.404,1516113
366.404,1525255
366.404,1534456
365.171,1543608
364.868,1551698
364.868,1559177
364.868,1568098
364.868,1577263
362.715,1585865
362.715,1595315
361.9,1604106
361.084,1611283
360.951,1618125
360.455,1625880
359.772,1635223
359.772,1642301
358.796,1651262
358.796,1659724
358.771,1668783
358.531,1677910
358.474,1684364
358.474,1693568
358.474,1702147
357.195,1712162
354.603,1719265
349.318,1727003
349.318,1735442
349.275,1743859
349.275,1752708
349.275,1761534
349.275,1770411
349.275,1779721
349.275,1788936
348.269,1798613
343.143,1806619
337.259,1815903
337.259,1824165
337.259,1833226
337.259,1841165
337.169,1848779
332.599,1855210
332.599,1863920
332.361,1873987
332.106,1881341
332.106,1888251
331.395,1897330
331.395,1903864
331.194,1913815
329.822,1922208
329.822,1930735
329.822,1940037
328.88,1949568
328.866,1958318
328.018,1965030
328.018,1972294
328.018,1981486
328.018,1990927
328.018,1999765
327.255,2009068
327.208,2016231
326.433,2023624
326.137,2033011
326.137,2041947
325.498,2050688
324.787,2058036
324.787,2064406
324.787,2074833
324.448,2083785
324.448,2093113
322.495,2101861
322.495,2112203
322.495,2119851
322.495,2129090
322.495,2137908
321.44,2147385
318.751,2156918
317.973,2165594
317.492,2173049
316.76,2181945
316.76,2190124
316.744,2197991
316.482,2204915
315.309,2212303
315.309,2218650
315.309,2227647
315.309,2237131
314.984,2246167
314.984,2253180
314.984,2262014
310.672,2271851
309.485,2280549
309.485,2288271
309.485,2296682
309.346,2304608
309.346,2314091
309.346,2321571
309.142,2330905
309.141,2337713
308.659,2346456
308.354,2355767
308.182,2364745
307.863,2372617
307.784,2381154
305.694,2389251
305.694,2399006
305.694,2406649
305.694,2415396
305.694,2424322
305.694,2434379
305.694,2443336
305.694,2452128
305.694,2461062
303.935,2470136
303.222,2479638
303.222,2487682
303.222,2495859
302.668,2504463
302.27,2514371
300.884,2521233
300.884,2530032
300.884,2538964
300.677,2548627
300.619,2558084
299.827,2566854
299.679,2575493
299.679,2583363
299.301,2592399
298.61,2600404
297.443,2608077
297.443,2615540
297.443,2624385
297.443,2634339
296.167,2643326
295.932,2649993
295.932,2658772
295.932,2666485
295.932,2676148
294.317,2684802
293.619,2691949
293.619,2700579
293.404,2708765
293.404,2716083
293.404,2724963
293.404,2733696
293.404,2742803
293.404,2752827
293.404,2762371
293.373,2771056
293.373,2779829
293.373,2788899
293.373,2798524
293.373,2807483
293.373,2816373
292.824,2825687
292.824,2836896
291.453,2846850
291.319,2854198
290.525,2861446
290.525,2868408
290.525,2878261
290.506,2887352
290.506,2897583
290.506,2906382
290.506,2916236
290.506,2925298
290.195,2934014
290.117,2943393
290.117,2952206
289.818,2960089
289.818,2967386
289.818,2976386
288.75,2985177
287.765,2994849
287.765,3002355
286.697,3013548
286.697,3021319
286.655,3031995
285.199,3042376
285.199,3051798
285.199,3063491
285.199,3074611
285.199,3084343
285.199,3093701
285.199,3102586
285.199,3112801
285.199,3121621
285.199,3130928
285.199,3140121
283.614,3149483
283.614,3158223
283.614,3166971
281.766,3175793
281.185,3183869
281.185,3193020
281.185,3201609
281.185,3210653
281.185,3219171
280.659,3228684
280.659,3237788
280.659,3246804
279.994,3255482
279.994,3265190
279.994,3275332
279.994,3284274
279.994,3293737
279.994,3302419
279.994,3312731
279.994,3321135
279.671,3330342
276.786,3336814
276.786,3345275
276.786,3354482
276.786,3363721
276.786,3372706
276.786,3382271
276.786,3392271
276.786,3401057
276.786,3410275
276.715,3418828
276.313,3427424
276.313,3437049
276.313,3446219
276.313,3454828
276.313,3463919
276.313,3473770
276.313,3482814
276.313,3492299
276.313,3500942
276.297,3511178
276.297,3519188
276.227,3528418
276.136,3535892
276.136,3544359
276.136,3553909
276.136,3563308
275.7,3572161
273.057,3581280
272.092,3589663
271.974,3598446
271.974,3606725
271.974,3615640
271.974,3624648
270.719,3634401
270.719,3641881
270.719,3650569
270.719,3659658
270.719,3668364
270.719,3678041
270.719,3686719
270.351,3696011
269.472,3703648
269.472,3712865
268.702,3721527
266.932,3728778
266.136,3736995
266.136,3745743
266.136,3754458
265.496,3762863
265.496,3769591
265.46,3778562
264.771,3787098
264.771,3795535
264.655,3804185
264.655,3811950
264.655,3820552
264.655,3830234
264.655,3839555
264.655,3848412
264.655,3857353
264.655,3866194
264.56,3876289
264.56,3883991
264.56,3893280
263.532,3901781
263.408,3909142
263.408,3916144
263.408,3925050
263.408,3933771
263.408,3942667
263.408,3952710
263.274,3961893
263.248,3968916
262.07,3976402
262.07,3983326
262.07,3992851
261.624,4001534
261.624,4010689
261.519,4019486
261.519,4030705
261.519,4039399
261.519,4048593
261.519,4057630
261.519,4066619
261.519,4076904
259.884,4085797
259.884,4095168
259.884,4103746
259.661,4113581
259.661,4120531
259.661,4129563
259.661,4138345
259.661,4147845
259.266,4158094
259.266,4165536
259.266,4174675
259.266,4183505
259.266,4193606
259.266,4202185
259.266,4211463
259.266,4220142
259.266,4230180
259.266,4239913
259.266,4248844
259.266,4257673
259.266,4266533
259.266,4277254
259.266,4286163
259.266,4295555
259.266,4304303
258.441,4314159
258.441,4322934
258.441,4331690
258.441,4340957
258.441,4350100
258.441,4359354
258.441,4367999
258.441,4377492
258.441,4386098
258.441,4395650
258.441,4404284
258.441,4413635
258.441,4422442
258.441,4432718
258.441,4441728
258.441,4450398
258.441,4459334
258.441,4468071
258.441,4478049
258.441,4486630
258.441,4495851
258.441,4504839
258.441,4514896
258.441,4523853
258.065,4532683
258.02,4540933
258.02,4550911
258.02,4560265
258.02,4569158
258.02,4578254
258.02,4586775
258.02,4596619
258.02,4605248
258.02,4614021
258.02,4622487
258.02,4632915
258.02,4641774
258.02,4650462
258.02,4659260
258.02,4668280
258.02,4677841
258.02,4686581
258.02,4696064
258.02,4704944
258.014,4715778
256.638,4726428
256.638,4736101
256.638,4746200
256.638,4757730
256.638,4769111
256.638,4780300
256.638,4792158
256.638,4803767
256.601,4815404
256.601,4824653
256.601,4836543
256.601,4848486
256.601,4859880
256.601,4870059
256.601,4879616
256.601,4888449
256.601,4897347
256.601,4906059
256.601,4915811
256.251,4924908
256.171,4933446
256.155,4941858
255.594,4951263
255.594,4960772
255.594,4969342
254.767,4978362
254.767,4997775
254.646,5007370
254.646,5014802
254.646,5023717
254.646,5033444
254.646,5042522
254.646,5051216
254.646,5060254
254.646,5069293
254.646,5078766
254.646,5087390
254.646,5096454
254.646,5105065
254.646,5114623
254.646,5123202
254.646,5132216
254.646,5141441
254.646,5151568
254.646,5161157
254.646,5169971
254.646,5179179
254.646,5188041
254.646,5197926
254.646,5207039
254.646,5215748
254.646,5224612
254.646,5234824
254.646,5244186
254.646,5252848
254.613,5262218
254.613,5271649
254.352,5280942
254.352,5288934
254.352,5297874
254.316,5308623
254.11,5317734
254.11,5324788
254.11,5333590
254.11,5342573
254.11,5351930
254.11,5361922
254.11,5370876
254.11,5380093
254.11,5389635
254.11,5398558
254.11,5408296
254.11,5417510
254.11,5427068
254.11,5436835
253.819,5446426
253.029,5453817
252.608,5460924
252.526,5468076
252.526,5476917
251.647,5485547
251.169,5494323
251.169,5501153
251.169,5510347
251.169,5519114
251.169,5528251
251.169,5537295
251.169,5546530
251.169,5556929
251.169,5565936
251.169,5575242
251.169,5584162
251.169,5594235
251.107,5602826
251.107,5610184
251.107,5618947
251.107,5628256
251.107,5637801
251.107,5646731
251.107,5655243
251.107,5664254
251.107,5674213
251.107,5682907
251.107,5691992
251.107,5700602
251.107,5710001
251.107,5718995
250.583,5727938
250.583,5735842
250.583,5745010
250.583,5754753
249.712,5764031
249.712,5771950
249.597,5781131
249.597,5790185
249.597,5799414
249.542,5808315
249.542,5815885
248.03,5824840
247.325,5832937
247.325,5839737
247.325,5848628
245.647,5857420
245.226,5864027
244.235,5872831
244.235,5879656
244.235,5888196
244.235,5897107
244.235,5905598
244.235,5915452
244.081,5924368
244.081,5932411
244.081,5941538
244.081,5951226
244.081,5960204
244.081,5968826
244.081,5977782
244.081,5986379
244.081,5996020
244.081,6004530
243.763,6013748
243.763,6020586
243.763,6031307
243.763,6039818
243.763,6048951
243.444,6057789
243.444,6066588
243.444,6077058
243.444,6085662
243.444,6094779
243.444,6103315
243.444,6113024
243.444,6121688
243.43,6130700
243.43,6138293
243.43,6148536
243.43,6158310
242.767,6167235
242.767,6176280
242.767,6184855
242.691,6194690
242.691,6201184
242.691,6210459
242.691,6219082
242.63,6228497
242.63,6236042
242.63,6244981
242.63,6253644
242.63,6262727
242.63,6272193
242.63,6281341
242.63,6290318
242.63,6299186
242.63,6308078
242.178,6317626
242.178,6326673
241.921,6335250
241.317,6342148
240.724,6350142
240.724,6359019
240.608,6367998
240.608,6375203
240.608,6383953
240.608,6394473
240.33,6403094
240.33,6410818
240.33,6419485
240.33,6429321
240.296,6439348
240.296,6447035
240.296,6455815
239.965,6464892
239.965,6474383
239.965,6483369
239.965,6492954
239.965,6501625
239.965,6511598
239.965,6520030
239.965,6528844
239.965,6537520
239.468,6546622
239.468,6557310
239.468,6566752
239.468,6575843
239.468,6584736
239.468,6594836
239.468,6603555
239.468,6612347
239.468,6620921
239.468,6631022
239.468,6639635
239.468,6648672
239.468,6657523
239.468,6666189
239.468,6676781
239.468,6685654
239.424,6694931
239.424,6702468
239.424,6712628
239.424,6721345
239.424,6730550
239.424,6739851
239.424,6749022
239.05,6758592
239.05,6766766
238.893,6775628
238.893,6784300
238.893,6794333
238.893,6803117
238.893,6812320
238.893,6821141
238.893,6831809
238.893,6840879
238.893,6849822
238.893,6858945
238.893,6867845
238.893,6878305
238.893,6886959
238.893,6896143
238.893,6904626
238.831,6914579
238.076,6921852
237.944,6928736
237.045,6936715
237.045,6944116
237.045,6953710
237.045,6962995
237.045,6971670
237.045,6980634
237.045,6990227
237.045,6999203
236.805,7008466
236.805,7017192
236.805,7026199
236.805,7036026
236.702,7044996
236.429,7051496
236.429,7059653
236.429,7068484
236.429,7078565
236.429,7087448
236.429,7096732
236.429,7105548
236.429,7115433
236.429,7124237
236.429,7133014
236.429,7142229
236.429,7151991
236.429,7161047
235.857,7169699
235.857,7179415
235.857,7188386
235.857,7197967
235.857,7206805
235.857,7215545
234.739,7224195
234.739,7232720
234.739,7241352
234.739,7250072
234.739,7258885
234.739,7267619
234.739,7277745
234.739,7286408
234.739,7295588
234.739,7304303
234.739,7314254
234.739,7323167
234.739,7332347
234.739,7341458
234.739,7350889
234.739,7359983
234.739,7368581
234.739,7377692
234.739,7386287
234.739,7395886
234.739,7404527
234.739,7413647
