score,time
462.185,47
231.996,101
231.996,203
231.996,305
231.996,406
231.996,508
231.996,610
231.996,712
231.996,814
231.996,915
231.996,1017
231.996,1119
231.996,1221
231.996,1324
231.996,1426
231.996,1528
231.996,1629
231.996,1731
231.996,1833
231.996,1934
231.996,2036
231.996,2137
231.996,2239
231.996,2341
231.996,2442
231.996,2544
231.996,2646
231.996,2747
231.996,2849
231.996,2951
231.996,3052
231.996,3154
231.996,3256
231.996,3357
231.996,3459
231.996,3561
231.996,3662
231.996,3764
231.996,3866
231.996,3967
231.996,4069
231.996,4170
231.996,4272
231.996,4374
231.996,4476
231.996,4577
231.996,4700
231.996,4802
231.996,4904
231.996,5005
231.996,5107
231.996,5209
231.996,5310
231.996,5412
231.996,5514
231.996,5616
231.996,5717
231.996,5819
231.996,5921
231.996,6022
231.996,6124
231.996,6226
231.996,6327
231.996,6429
231.996,6531
231.996,6632
231.996,6734
231.996,6836
231.996,6938
231.996,7039
231.996,7141
231.996,7243
231.996,7344
231.996,7446
231.996,7548
231.996,7649
231.996,7751
231.996,7853
231.996,7954
231.996,8056
231.996,8158
231.996,8259
231.996,8361
231.996,8463
231.996,8564
231.996,8666
231.996,8768
231.996,8870
231.996,8971
231.996,9073
231.996,9175
231.996,9276
231.996,9378
231.996,9480
231.996,9582
231.996,9683
231.996,9785
231.996,9906
231.996,10009
231.996,10119
231.996,10236
231.996,10339
231.996,10441
231.996,10557
231.996,10658
231.996,10760
231.996,10862
231.996,10964
231.996,11065
231.996,11167
231.996,11269
231.996,11371
231.996,11475
231.996,11577
231.996,11679
231.996,11781
231.996,11882
231.996,11984
231.996,12086
231.996,12187
231.996,12289
231.996,12391
231.996,12492
231.996,12594
231.996,12696
231.996,12797
231.996,12899
231.996,13001
231.996,13102
231.996,13204
231.996,13306
231.996,13407
231.996,13509
231.996,13611
231.996,13712
231.996,13814
231.996,13916
231.996,14017
231.996,14119
231.996,14221
231.996,14322
231.996,14424
231.996,14526
231.996,14628
231.996,14729
231.996,14831
231.996,14933
231.996,15034
231.996,15136
231.996,15237
231.996,15339
231.996,15441
231.996,15542
231.996,15644
231.996,15746
231.996,15847
231.996,15949
231.996,16051
231.996,16152
231.996,16254
231.996,16356
231.996,16457
231.996,16559
231.996,16661
231.996,16763
231.996,16864
231.996,16967
231.996,17068
231.996,17170
231.996,17272
231.996,17374
231.996,17477
231.996,17579
231.996,17681
231.996,17783
231.996,17885
231.996,17987
231.996,18089
231.996,18191
231.996,18292
231.996,18394
231.996,18496
231.996,18597
231.996,18699
231.996,18801
231.996,18902
231.996,19004
231.996,19106
231.996,19207
231.996,19309
231.996,19411
231.996,19512
231.996,19614
231.996,19716
231.996,19817
231.996,19920
231.996,20022
231.996,20124
231.996,20251
231.996,20354
231.996,20464
231.996,20566
231.996,20668
231.996,20770
231.996,20871
231.996,20973
231.996,21075
231.996,21177
231.996,21279
231.996,21398
231.996,21500
231.996,21602
231.996,21704
231.996,21806
231.996,21908
231.996,22010
231.996,22113
231.996,22223
231.996,22325
231.996,22427
231.996,22529
231.996,22631
231.996,22733
231.996,22835
231.996,22937
231.996,23039
231.996,23146
231.996,23248
231.996,23350
231.996,23470
231.996,23575
231.996,23683
231.996,23786
231.996,23888
231.996,23990
231.996,24091
231.996,24193
231.996,24295
231.996,24396
231.996,24498
231.996,24600
231.996,24701
231.996,24803
231.996,24905
231.996,25006
231.996,25108
231.996,25210
231.996,25311
231.996,25413
231.996,25515
231.996,25616
231.996,25718
231.996,25820
231.996,25922
231.996,26023
231.996,26125
231.996,26226
231.996,26328
231.996,26430
231.996,26539
231.996,26641
231.996,26743
231.996,26844
231.996,26946
231.996,27047
231.996,27149
231.996,27251
231.996,27352
231.996,27454
231.996,27556
231.996,27657
