score,time
244.948,103
244.948,205
244.948,307
244.948,408
244.948,510
244.948,612
244.948,713
244.948,815
244.948,917
244.948,1019
244.948,1120
244.948,1222
244.948,1324
244.948,1426
244.948,1527
244.948,1629
244.948,1731
244.948,1832
244.948,1934
244.948,2036
244.948,2138
244.948,2239
244.948,2341
244.948,2443
244.948,2545
244.948,2646
244.948,2748
244.948,2850
244.948,2951
244.948,3053
244.948,3155
244.948,3256
244.948,3358
244.948,3460
244.948,3561
244.948,3663
244.948,3765
244.948,3866
244.948,3968
244.948,4070
244.948,4171
244.948,4273
244.948,4387
244.948,4489
244.948,4591
244.948,4710
244.948,4812
244.948,4914
244.948,5016
244.948,5118
244.948,5219
244.948,5321
244.948,5425
244.948,5529
244.948,5631
244.948,5732
244.948,5834
244.948,5945
244.948,6047
244.948,6148
244.948,6250
244.948,6352
244.948,6453
244.948,6555
244.948,6657
244.948,6759
244.948,6860
244.948,6962
244.948,7064
244.948,7166
244.948,7267
244.948,7369
244.948,7471
244.948,7579
244.948,7681
244.948,7783
244.948,7885
244.948,7986
244.948,8088
244.948,8190
244.948,8291
244.948,8393
244.948,8495
244.948,8597
244.948,8699
244.948,8800
244.948,8902
244.948,9004
244.948,9105
244.948,9207
244.948,9309
244.948,9411
244.948,9566
244.948,9668
244.948,9770
244.948,9872
244.948,9974
244.948,10075
244.948,10177
244.948,10279
244.948,10381
244.948,10483
244.948,10584
244.948,10686
244.948,10788
244.948,10890
244.948,11005
244.948,11112
244.948,11220
244.948,11322
244.948,11423
244.948,11525
244.948,11627
244.948,11729
244.948,11830
244.948,11932
244.948,12034
244.948,12135
244.948,12237
244.948,12339
244.948,12440
244.948,12542
244.948,12644
244.948,12745
244.948,12847
244.948,12949
244.948,13050
244.948,13152
244.948,13254
244.948,13356
244.948,13457
244.948,13559
244.948,13661
244.948,13762
244.948,13864
244.948,13966
244.948,14068
244.948,14169
244.948,14271
244.948,14373
244.948,14475
244.948,14576
244.948,14678
244.948,14780
244.948,14882
244.948,14983
244.948,15085
244.948,15187
244.948,15288
244.948,15390
244.948,15492
244.948,15594
244.948,15695
244.948,15797
244.948,15899
244.948,16000
244.948,16102
244.948,16204
244.948,16306
244.948,16407
244.948,16509
244.948,16611
244.948,16713
244.948,16814
244.948,16916
244.948,17031
244.948,17133
244.948,17234
244.948,17336
244.948,17438
244.948,17540
244.948,17641
244.948,17743
244.948,17845
244.948,17946
244.948,18048
244.948,18150
244.948,18252
244.948,18353
244.948,18455
244.948,18557
244.948,18658
244.948,18760
244.948,18862
244.948,18964
244.948,19065
244.948,19167
244.948,19269
244.948,19371
244.948,19472
244.948,19574
244.948,19676
244.948,19777
244.948,19879
244.948,19981
244.948,20083
244.948,20184
244.948,20286
244.948,20388
244.948,20489
244.948,20591
244.948,20693
244.948,20795
244.948,20899
244.948,21021
244.948,21123
244.948,21225
244.948,21326
244.948,21443
244.948,21545
244.948,21647
244.948,21749
244.948,21851
244.948,21952
244.948,22054
244.948,22156
244.948,22273
244.948,22385
244.948,22488
244.948,22592
244.948,22706
244.948,22808
244.948,22910
244.948,23012
244.948,23114
244.948,23216
244.948,23335
244.948,23437
244.948,23544
244.948,23645
244.948,23748
244.948,23850
244.948,23959
244.948,24061
244.948,24163
244.948,24272
244.948,24375
244.948,24494
244.948,24607
244.948,24709
244.948,24830
244.948,24945
244.948,25047
244.948,25149
244.948,25250
244.948,25352
244.948,25454
244.948,25556
244.948,25657
244.948,25759
244.948,25861
244.948,25962
244.948,26064
244.948,26166
244.948,26267
244.948,26369
244.948,26471
244.948,26573
244.948,26674
244.948,26776
244.948,26878
244.948,26979
244.948,27081
244.948,27183
244.948,27284
244.948,27386
244.948,27488
244.948,27590
244.948,27691
244.948,27793
244.948,27895
244.948,27997
244.948,28098
244.948,28200
244.948,28302
244.948,28404
244.948,28505
244.948,28607
244.948,28709
244.948,28810
244.948,28912
244.948,29014
244.948,29115
244.948,29217
244.948,29319
244.948,29421
244.948,29522
244.948,29624
244.948,29726
244.948,29827
244.948,29929
244.948,30031
244.948,30132
244.948,30234
244.948,30336
244.948,30438
244.948,30539
244.948,30641
244.948,30743
244.948,30902
244.948,31005
244.948,31107
244.948,31208
244.948,31310
244.948,31412
244.948,31514
244.948,31615
244.948,31717
244.948,31819
244.948,31920
244.948,32022
244.948,32124
244.948,32225
244.948,32327
244.948,32429
244.948,32531
244.948,32632
244.948,32734
244.948,32836
244.948,32938
244.948,33039
244.948,33141
244.948,33243
244.948,33344
244.948,33446
244.948,33548
244.948,33650
244.948,33751
244.948,33853
244.948,33955
244.948,34057
244.948,34158
244.948,34260
244.948,34362
244.948,34464
244.948,34565
244.948,34669
244.948,34771
244.948,34872
244.948,34974
244.948,35076
244.948,35177
244.948,35279
244.948,35381
244.948,35483
244.948,35584
244.948,35686
244.948,35788
244.948,35889
244.948,35991
244.948,36093
244.948,36195
244.948,36296
244.948,36398
244.948,36500
244.948,36601
244.948,36703
244.948,36805
244.948,36907
244.948,37008
244.948,37110
244.948,37212
244.948,37313
244.948,37415
244.948,37517
244.948,37619
244.948,37720
244.948,37822
244.948,37924
244.948,38089
244.948,38215
244.948,38317
244.948,38419
244.948,38521
244.948,38623
244.948,38725
244.948,38828
244.948,38930
244.948,39032
244.948,39134
244.948,39241
244.948,39344
244.948,39445
244.948,39547
244.948,39649
244.948,39751
244.948,39853
244.948,39954
244.948,40056
244.948,40158
244.948,40259
244.948,40361
244.948,40463
244.948,40564
244.948,40666
244.948,40768
244.948,40870
244.948,40971
244.948,41073
244.948,41175
244.948,41277
244.948,41378
244.948,41498
244.948,41600
244.948,41702
244.948,41804
244.948,41905
244.948,42007
244.948,42109
244.948,42211
244.948,42312
244.948,42414
244.948,42516
244.948,42617
244.948,42719
244.948,42821
244.948,42923
244.948,43024
244.948,43126
244.948,43228
244.948,43330
244.948,43431
244.948,43533
244.948,43635
244.948,43737
244.948,43838
244.948,43940
244.948,44042
244.948,44144
244.948,44245
244.948,44347
244.948,44449
244.948,44551
244.948,44652
244.948,44754
244.948,44856
244.948,44957
244.948,45059
244.948,45161
244.948,45262
244.948,45364
244.948,45466
244.948,45568
244.948,45669
244.948,45771
244.948,45873
244.948,45975
244.948,46076
244.948,46178
244.948,46280
244.948,46381
244.948,46483
244.948,46585
244.948,46686
244.948,46788
244.948,46890
244.948,46992
244.948,47093
244.948,47195
244.948,47297
244.948,47398
244.948,47500
244.948,47602
244.948,47704
244.948,47805
244.948,47907
244.948,48009
244.948,48111
244.948,48212
244.948,48314
244.948,48416
244.948,48518
244.948,48619
244.948,48721
244.948,48823
244.948,48924
244.948,49026
244.948,49128
244.948,49230
244.948,49331
244.948,49433
244.948,49534
244.948,49636
244.948,49738
244.948,49840
244.948,49941
244.948,50043
244.948,50145
244.948,50246
244.948,50348
244.948,50450
244.948,50551
244.948,50653
244.948,50755
244.948,50857
244.948,50958
244.948,51060
244.948,51162
244.948,51264
244.948,51365
244.948,51467
244.948,51569
244.948,51670
244.948,51772
244.948,51874
244.948,51976
244.948,52077
244.948,52179
244.948,52281
244.948,52382
244.948,52484
