score,time
952.923,83745
952.537,1517218
952.537,2935796
952.537,4361729
952.537,5774122
890.643,7174915
890.643,8551873
890.643,9899390
890.643,11334258
890.643,12740306
886.612,14134797
886.612,15404985
872.893,16551155
872.893,17655454
872.893,18485809
872.893,18991816
872.893,19289309
872.893,19490144
872.893,19611925
872.893,19740938
872.893,19858278
872.893,20023955
872.893,20199033
871.791,20237574
871.791,20271524
871.791,20303557
871.791,20335896
871.791,20373886
871.791,20406042
871.791,20438183
871.791,20472402
871.791,20505876
864.067,20540016
847.548,20574118
847.548,20610066
842.456,20642707
842.456,20684382
837.477,20716872
837.432,20752142
834.581,20783667
826.338,20814925
824.623,20847536
824.422,20878780
824.422,20913144
823.605,20946422
819.946,20987106
815.749,21037782
815.749,21071992
815.749,21103530
806.677,21136956
806.677,21173406
806.125,21208229
806.125,21250581
792.426,21282132
791.525,21312502
791.525,21346881
790.784,21379436
790.784,21409336
785.316,21441709
783.286,21475307
782.078,21507558
782.078,21539934
782.078,21575714
779.426,21608063
772.925,21639922
772.925,21670208
772.925,21702993
772.925,21735617
772.925,21768608
772.811,21800508
772.811,21834488
769.118,21869057
769.118,21901261
768.883,21936429
768.883,21967467
768.883,22001314
766.529,22033628
766.529,22065087
752.994,22098386
752.994,22130476
752.994,22163201
752.994,22196405
752.994,22228577
746.438,22260834
746.438,22290811
746.438,22322982
741.695,22356029
741.428,22390263
740.791,22439417
734.709,22483132
733.644,22522193
733.644,22560099
733.644,22604104
730.173,22641923
729.911,22678419
729.44,22711984
720.705,22744496
719.93,22775479
718.231,22807531
718.135,22839767
717.682,22872023
717.682,22902811
717.095,22935353
717.095,22969695
717.095,23004078
717.095,23040591
717.095,23078668
717.095,23116774
714.593,23153999
713.776,23190169
713.123,23227384
712.946,23263855
709.068,23297833
707.798,23332115
707.119,23366122
703.681,23401062
703.559,23434592
696.826,23472095
696.826,23525007
696.039,23559795
696.039,23600129
695.983,23636053
692.82,23668347
687.563,23701756
687.563,23766652
684.487,23809342
684.487,23846103
684.487,23882687
684.029,23919361
680.214,23956438
678.119,23994211
678.119,24047807
678.119,24090273
677.343,24130536
676.918,24164783
676.918,24203607
676.918,24239771
676.918,24279071
676.918,24316431
676.918,24351443
675.106,24388475
675.106,24424812
673.467,24461556
672.384,24500522
672.384,24553899
668.998,24590019
668.998,24625312
668.998,24662098
667.116,24699145
664.837,24734901
655.706,24769001
655.706,24807902
648.326,24852127
648.326,24908309
648.326,24947332
648.326,24983413
648.326,25021835
647.359,25061062
644.941,25097322
644.941,25131541
644.941,25166553
643.768,25201746
636.52,25235681
629.934,25268826
629.109,25302067
622.379,25336535
622.379,25372037
622.379,25406698
622.379,25441312
622.379,25476048
621.857,25511122
621.857,25548139
621.857,25582929
621.471,25618675
621.471,25664501
621.471,25699535
621.286,25735082
620.844,25771151
618.382,25805645
614.89,25838615
614.89,25873264
614.89,25907336
613.011,25942157
613.011,25975410
613.011,26009656
613.011,26045018
612.115,26081818
612.115,26117382
612.115,26153034
612.115,26188163
612.115,26223977
611.952,26262962
611.952,26309013
610.601,26343037
605.331,26377410
605.331,26421222
604.41,26455353
603.442,26505768
603.442,26539818
603.442,26575204
603.442,26610225
603.442,26645179
602.836,26679929
600.959,26714621
600.959,26748098
600.947,26782599
600.859,26822347
600.859,26859886
600.859,26896488
600.859,26931644
600.859,26966465
600.859,27001082
600.859,27035186
600.859,27070121
600.859,27104865
600.859,27140135
600.859,27174017
600.859,27208665
600.859,27243177
600.859,27277784
600.462,27312895
596.046,27347389
595.358,27381400
595.358,27414372
593.659,27451199
591.245,27497221
591.183,27531109
591.183,27565657
591.183,27600772
591.183,27635706
591.183,27670788
591.183,27706217
589.563,27741242
589.563,27775924
589.563,27811638
589.563,27848824
589.563,27884843
588.943,27921454
588.943,27956167
588.919,27990993
588.919,28023246
588.919,28059206
588.919,28098569
587.016,28133970
587.016,28167595
583.04,28202704
583.04,28235300
583.04,28269477
583.04,28303572
582.709,28338306
581.906,28372218
581.815,28416196
581.815,28449759
581.518,28484295
581.518,28517053
581.291,28551981
580.682,28585132
580.682,28619146
580.682,28653958
579.631,28691837
579.631,28737938
579.631,28773681
579.631,28808547
579.631,28844499
578.049,28879844
577.32,28912577
577.32,28957475
577.32,28991731
577.32,29026282
576.908,29061324
576.908,29093949
576.796,29129641
576.671,29176682
576.538,29211771
576.538,29248257
576.538,29283204
575.784,29321611
575.784,29355630
575.693,29390084
575.693,29432890
572.882,29467025
571.758,29500222
570.338,29534845
570.338,29567716
570.084,29603042
569.625,29637371
569.625,29671033
569.625,29705713
569.625,29740397
569.625,29775670
569.625,29811053
569.278,29847176
569.278,29883961
569.278,29920423
569.278,29957637
569.278,29992634
569.278,30026671
568,30062772
566.508,30096622
565.594,30130576
565.594,30166875
565.594,30206270
565.594,30243612
565.396,30280115
565.396,30315911
565.396,30353464
565.39,30391403
565.39,30427663
564.889,30465149
563.134,30502840
562.708,30538023
562.708,30577879
562.708,30619516
561.677,30668163
561.677,30712266
561.677,30756973
561.677,30799947
561.677,30836365
559.996,30872117
556.91,30905390
556.91,30943449
556.91,30978951
556.246,31015396
556.246,31049418
556.246,31085031
556.246,31120439
556.246,31155986
556.246,31191210
556.246,31227214
556.246,31262873
553.643,31298592
553.643,31339994
551.593,31376165
551.593,31424164
551.108,31458445
551.108,31493698
551.108,31527904
551.082,31564460
551.082,31600592
551.082,31638640
551.082,31675221
551.082,31712639
551.082,31747814
550.995,31783636
550.768,31817578
550.768,31851020
550.446,31886290
547.753,31919939
547.753,31958946
545.789,31994117
545.789,32027203
543.595,32062735
543.501,32095745
542.991,32131096
542.991,32165820
542.511,32200935
542.511,32245717
542.126,32282100
542.126,32326469
542.126,32361957
541.971,32397372
541.709,32430970
541.709,32472374
541.709,32508734
541.709,32547985
541.367,32585640
541.367,32619767
540.822,32654405
540.822,32688883
540.822,32725364
540.822,32760548
540.822,32796222
540.79,32832877
540.79,32879609
540.79,32914681
540.79,32949856
540.79,32984665
540.142,33019528
539.985,33059347
539.985,33095314
539.985,33133622
539.985,33174363
539.985,33210373
538.967,33245819
537.764,33280136
537.764,33322925
537.764,33366208
537.372,33400364
537.372,33434306
537.372,33468677
537.372,33503505
537.363,33538293
537.363,33573256
537.363,33609338
537.2,33644227
535.913,33679190
535.913,33712813
535.686,33748247
535.686,33781920
535.686,33817497
535.686,33852226
535.595,33886281
535.595,33920536
535.595,33960082
533.185,33995441
533.185,34039533
533.185,34075093
531.129,34110376
531.129,34143743
531.129,34180028
531.129,34215471
529.369,34250285
528.469,34285289
528.469,34320704
528.469,34356750
528.469,34391897
528.469,34427382
528.469,34463186
527.036,34498854
527.036,34533205
526.625,34572735
526.625,34606685
525.812,34642120
525.423,34675540
525.423,34714734
525.423,34749847
524.89,34784520
524.89,34820268
524.89,34856085
524.89,34891681
524.472,34930382
524.472,34968861
524.472,35003951
524.472,35039030
522.836,35073620
522.836,35110139
521.622,35146322
521.327,35185017
521.327,35220214
521.327,35254955
521.294,35290552
518.45,35324850
518.45,35362063
518.45,35398202
517.977,35433184
517.977,35466759
517.591,35501448
517.591,35534340
516.854,35569437
516.854,35603705
513.11,35638132
513.11,35671967
512.363,35707302
511.718,35740388
511.718,35785287
511.718,35821395
511.718,35857049
511.718,35892475
511.038,35927221
511.036,35961622
511.036,35994994
511.036,36030295
511.036,36065851
511.036,36101376
511.036,36137295
511.023,36172423
511.023,36206367
511.023,36241494
511.023,36276444
509.503,36311185
509.503,36346894
506.343,36383502
506.343,36423689
506.343,36463201
506.343,36501427
506.343,36540945
506.343,36585874
505.89,36624370
505.89,36658870
504.499,36695934
504.499,36737471
504.499,36773624
504.499,36810569
504.499,36848345
504.499,36885466
503.287,36923256
503.287,36970894
503.287,37010496
502.4,37050371
502.4,37085192
502.4,37122497
502.4,37160239
501.743,37201094
501.743,37235757
501.743,37270445
501.743,37304790
501.743,37339240
501.396,37374166
500.991,37408237
499.303,37442982
499.303,37481481
499.303,37520664
499.303,37558779
499.303,37593889
499.222,37628578
498.569,37662740
498.494,37703483
497.395,37738530
497.395,37780034
497.395,37819797
497.395,37855497
497.078,37890611
497.078,37924030
497.078,37959517
497.021,37994078
496.99,38028447
496.67,38064963
496.67,38098063
495.864,38132708
495.864,38167554
494.924,38203058
494.924,38242248
492.784,38277406
492.782,38310232
492.782,38343035
492.782,38378317
492.782,38414209
491.566,38449589
491.55,38484502
491.55,38538046
491.55,38597527
490.821,38647774
489.784,38688069
489.784,38726203
489.784,38764531
488.3,38806349
488.3,38846548
488.147,38884956
488.147,38922286
487.239,38962041
487.239,39008349
487.239,39052590
486.153,39090065
486.153,39130827
486.132,39170670
486.132,39216806
486.132,39255118
486.132,39293962
486.132,39331367
485.784,39374751
485.784,39418928
485.784,39458123
485.597,39496769
485.533,39534329
484.797,39573399
484.797,39621093
484.797,39659797
484.797,39699243
484.371,39737233
484.371,39773689
484.157,39837728
483.382,39882171
483.099,39919930
483.099,39960558
482.938,40002862
482.938,40047729
482.938,40086285
482.904,40122969
482.728,40160344
482.728,40197751
482.728,40235935
480.747,40273339
480.747,40309728
480.747,40346966
480.53,40386149
480.376,40427305
480.376,40467151
479.877,40504107
479.877,40540414
479.877,40579124
479.877,40618589
479.695,40657712
479.561,40693164
479.561,40731005
479.561,40770238
479.192,40808157
478.343,40845731
478.343,40883148
477.528,40922188
477.528,40960178
477.309,41000221
477.309,41037011
477.309,41075719
477.309,41115913
477.309,41154384
477.309,41191649
477.309,41235783
477.309,41273641
477.309,41311952
476.984,41352090
476.984,41390127
476.754,41429398
476.754,41463983
476.754,41502505
476.754,41539713
476.754,41577094
476.754,41619775
476.661,41661247
476.421,41697038
476.421,41736682
476.421,41775978
476.421,41825513
476.39,41872400
476.39,41910590
476.39,41953901
476.304,41996740
476.304,42037481
476.304,42082183
476.132,42122853
476.132,42163788
476.132,42208181
476.132,42249912
476.132,42289702
475.926,42333928
475.926,42377660
475.926,42429007
475.926,42480803
475.926,42527740
475.926,42578627
475.385,42626453
475.385,42672417
475.116,42723770
475.116,42771078
475.116,42812195
475.116,42851477
475.116,42890200
475.116,42932217
475.116,42971656
475.116,43010487
475.116,43050474
473.59,43090983
473.59,43129689
473.59,43171970
473.59,43211771
473.576,43255855
473.576,43294443
473.576,43333837
473.42,43376770
472.992,43413455
472.992,43451670
472.992,43491535
472.992,43530756
472.992,43571164
472.992,43610855
472.992,43650747
472.992,43691010
472.992,43730511
472.992,43769863
472.992,43809547
472.992,43856577
472.992,43896184
472.992,43936215
472.992,43975697
472.992,44013178
472.459,44053916
472.459,44093063
472.459,44133063
472.459,44173021
472.459,44213352
472.459,44257032
472.459,44297502
472.459,44336116
472.437,44374257
472.437,44412451
472.379,44453635
472.213,44495184
472.213,44530762
472.213,44568494
472.213,44604475
471.995,44640472
471.68,44681426
471.297,44724105
470.957,44759626
469.874,44792988
469.273,44831656
469.273,44866650
469.273,44902684
469.273,44939869
469.273,44975781
469.273,45013312
469.273,45051956
469.273,45091204
469.273,45127535
469.273,45163928
468.674,45204694
468.674,45245020
468.674,45280750
466.982,45316855
465.885,45352574
465.885,45387125
465.885,45422544
465.556,45458273
465.556,45492491
465.556,45527355
465.556,45563973
465.556,45601092
465.556,45640732
465.371,45676726
464.912,45711252
464.606,45748216
464.606,45794453
464.018,45832152
464.018,45873087
464.018,45908500
464.018,45944078
464.018,45980329
464.018,46016134
464.018,46050261
464.018,46086094
464.018,46123497
464.018,46163122
464.018,46203995
463.428,46240778
463.428,46276242
463.428,46316289
463.311,46353162
463.311,46389545
462.66,46426309
461.734,46467075
461.734,46504425
461.734,46540567
461.522,46577947
460.068,46613467
457.298,46649731
457.298,46684458
457.298,46720558
454.482,46757017
454.482,46791920
453.031,46828302
453.031,46864513
451.904,46901439
451.904,46940096
451.904,46978349
451.904,47014738
451.904,47050909
451.216,47094656
451.096,47132834
451.096,47166074
450.722,47202665
450.722,47239753
449.479,47275731
449.479,47325942
449.479,47362483
449.479,47398243
449.479,47436257
449.479,47482665
449.479,47529264
449.479,47576014
449.479,47620526
448.961,47658408
448.961,47694985
448.799,47733500
448.7,47771944
448.7,47809776
448.7,47849278
448.7,47889363
448.7,47925302
448.7,47960708
448.7,47996742
448.7,48031971
448.7,48067466
448.7,48102929
448.7,48138499
448.376,48173472
448.007,48210196
447.283,48245919
447.283,48280644
447.283,48316259
447.283,48351255
447.283,48386940
446.704,48422255
446.704,48464751
446.704,48503886
446.472,48539894
446.472,48573294
446.472,48610122
446.472,48645795
446.472,48680633
446.472,48719865
446.472,48756885
446.087,48794186
446.087,48827895
445.699,48864789
444.123,48899254
444.123,48933599
443.875,48970365
443.875,49011586
443.875,49048275
443.766,49085954
443.766,49123659
443.766,49159345
443.766,49197178
443.766,49233997
443.766,49270535
443.766,49307945
443.292,49346731
443.292,49381966
443.292,49417715
443.292,49453607
443.292,49490239
443.045,49526255
442.825,49561072
442.825,49594283
442.825,49628225
442.825,49666748
442.825,49708797
442.825,49746930
442.825,49783573
442.825,49821684
442.825,49859360
442.825,49899522
442.279,49937126
442.173,49983298
442.173,50021128
442.173,50057041
442.173,50094354
441.954,50132711
441.954,50169159
441.954,50205784
441.954,50242416
441.638,50277799
441.638,50321568
441.624,50361031
441.511,50400076
440.34,50434231
440.34,50469391
440.064,50507657
440.064,50551173
440.064,50587997
440.064,50624254
440.064,50661837
440.064,50701638
440.064,50738729
440.064,50774069
440.064,50813691
439.995,50850383
439.995,50886470
439.995,50926230
439.995,50966494
439.995,51002085
439.995,51037562
439.995,51073298
439.945,51108693
439.945,51144243
439.945,51179617
439.945,51216085
438.623,51251729
438.623,51285627
438.623,51327386
438.623,51364721
438.623,51400212
438.623,51435163
438.623,51470374
438.623,51506844
438.623,51543109
438.623,51578497
438.623,51613921
438.623,51648937
438.623,51684157
438.362,51726361
438.017,51761822
438.017,51797060
438.017,51833301
438.017,51872857
438.017,51911556
437.819,51948420
437.819,51983575
437.819,52020199
437.819,52059313
437.819,52095566
437.819,52133175
437.819,52171123
437.819,52207372
437.819,52242959
437.819,52281335
437.361,52320392
437.361,52358184
437.361,52393950
437.235,52432448
437.235,52482004
437.235,52517872
437.235,52557029
437.235,52593027
437.235,52630239
437.235,52666768
437.235,52702229
437.143,52738789
437.143,52775580
436.096,52813187
436.096,52849134
436.078,52884810
436.078,52930552
436.078,52969464
436.078,53006252
436.078,53043465
435.715,53080408
435.715,53118697
435.715,53154314
435.445,53190595
435.445,53228088
435.445,53265167
435.445,53300571
435.445,53338751
435.445,53375102
435.445,53411865
435.445,53448213
435.445,53483470
435.445,53520437
435.445,53563465
435.445,53599539
435.445,53635816
435.445,53673458
435.411,53711217
435.411,53748041
433.969,53784397
433.969,53818393
433.969,53853759
433.969,53889690
433.969,53925507
433.969,53962854
433.969,53999443
432.832,54035918
432.832,54088454
432.721,54124597
432.721,54161120
432.721,54197927
432.569,54233598
432.569,54266698
432.569,54302341
432.254,54342402
432.254,54376157
431.781,54411565
431.781,54447292
430.89,54482465
430.89,54516925
430.89,54555460
430.89,54592576
429.062,54629468
429.062,54664784
429.062,54701192
428.668,54737827
428.668,54772907
428.668,54808427
428.668,54844223
428.668,54880446
428.502,54917000
428.502,54963699
428.502,54999851
428.335,55036014
428.335,55072644
428.335,55109530
428.335,55145200
428.335,55179800
428.335,55214769
428.156,55250978
428.156,55294946
427.789,55331391
427.789,55366911
427.789,55406439
427.789,55443660
427.672,55479708
427.672,55517443
427.672,55560457
426.858,55599234
426.858,55633042
426.858,55668346
426.547,55708408
425.897,55755222
425.132,55798129
425.059,55838489
425.059,55882985
425.059,55925457
423.713,55964872
423.713,56002774
423.713,56041875
423.713,56086387
422.039,56126268
422.039,56162097
421.816,56200448
421.816,56238817
421.816,56276686
421.816,56319216
421.816,56368980
421.816,56408356
421.816,56445205
