score,time
1200.9,47888
1200.9,458685
1200.9,860992
1158.67,1263637
1158.67,1666089
1156.15,2068640
1136.85,2461167
1136.85,2840576
1136.85,3204054
1136.85,3540579
1114.57,3860393
1114.57,4179785
1096.65,4490578
1096.65,4803867
1096.65,5118986
1096.65,5443767
1096.65,5773897
1075.55,6100579
1032.81,6423777
1032.81,6693286
1032.81,6919791
1032.81,7106914
1032.81,7287486
1032.81,7501234
1032.81,7758923
1009.69,7992058
1009.69,8154925
1004.9,8252637
1004.9,8303961
1004.9,8331182
1004.9,8354159
987.165,8383484
987.165,8415507
987.165,8450745
987.165,8489348
987.165,8527734
975.273,8560919
975.273,8585370
975.273,8604052
975.273,8624487
965.379,8645330
965.379,8668856
961.921,8692293
961.921,8711455
953.791,8729048
953.791,8749179
940.257,8767164
940.257,8786319
940.257,8805162
932.499,8825317
929.451,8849651
929.451,8875257
929.451,8900859
929.451,8924868
929.451,8951975
916.003,8974802
916.003,8998797
916.003,9023914
916.003,9046632
912.077,9069798
912.077,9091617
912.077,9113640
912.077,9135106
908.001,9153899
908.001,9172698
906.968,9191057
906.519,9207934
906.519,9230271
900.323,9248729
897.423,9268846
897.423,9287252
888.329,9311368
888.329,9334444
886.21,9354290
878.683,9372392
878.683,9390225
875.006,9408688
875.006,9431910
864.932,9452371
864.778,9471813
858.788,9494480
852.183,9513841
852.183,9534752
851.025,9554724
851.025,9576727
851.025,9595735
850.786,9614694
850.786,9637010
850.786,9660110
832.544,9679457
832.544,9702103
826.48,9720753
826.48,9742313
825.746,9760591
810.114,9784571
809.882,9801692
808.18,9821787
808.18,9839969
804.004,9858638
804.004,9876293
803.718,9895039
803.718,9913926
803.718,9932931
794.473,9952346
794.473,9973709
794.473,9995225
794.196,10014769
793.106,10033905
793.106,10052697
793.106,10073588
785.377,10092078
785.377,10115384
778.831,10133747
778.831,10155927
776.867,10174669
775.918,10192366
775.918,10211863
775.918,10234767
775.918,10253429
764.006,10272752
763.22,10289960
759.66,10307584
759.024,10325842
758.666,10348857
750.402,10375416
742.532,10394455
740.824,10417756
738.731,10435423
737.68,10453379
737.68,10476375
737.68,10495081
731.768,10514285
731.768,10539668
729.183,10558239
727.286,10581054
724.476,10597391
723.931,10621094
722.977,10637737
722.977,10659677
722.977,10678781
720.97,10697769
720.738,10717933
716.168,10738324
716.168,10756804
712.679,10775362
712.679,10797837
711.649,10817572
711.649,10835303
711.649,10854094
711.649,10873698
706.609,10892258
702.54,10913544
702.54,10938848
701.724,10957258
701.724,10979935
701.724,10998829
700.414,11018156
699.958,11036249
699.831,11053503
698.326,11072014
698.326,11090166
694.39,11110223
694.39,11128042
693.487,11145513
692.786,11163065
689.017,11181825
688.89,11205087
687.467,11224516
686.765,11240992
686.765,11259946
686.456,11281489
685.282,11299382
685.282,11315678
685.282,11333982
685.282,11353233
685.276,11371990
685.276,11388984
685.276,11407754
685.276,11427582
684.071,11446014
681.071,11464875
675.441,11485803
674.435,11503219
671.45,11520338
671.45,11538937
671.45,11557206
671.45,11575951
669.644,11595280
664.433,11611763
664.433,11633048
664.125,11651319
664.125,11674649
659.529,11693510
659.529,11711613
659.529,11729972
659.529,11749664
659.529,11768045
659.511,11787801
659.511,11806305
659.102,11825665
659.102,11850355
659.102,11870111
659.102,11888919
659.102,11908635
659.102,11926662
659.102,11946136
659.102,11964801
659.102,11984438
659.102,12003351
659.102,12022462
659.102,12041046
659.102,12060607
657.391,12078810
656.626,12095734
656.626,12113057
655.748,12131147
654.659,12149660
652.37,12172601
652.37,12196168
651.446,12215838
650.298,12234013
650.298,12253728
650.064,12272978
650.064,12289542
646.96,12308723
646.96,12335673
646.96,12363062
646.94,12381972
646.329,12399347
646.246,12416005
646.246,12438885
645.909,12457720
645.768,12478193
645.768,12497903
645.768,12518322
645.768,12538612
644.966,12557087
644.966,12573555
644.966,12592888
644.966,12611629
644.966,12630775
644.925,12649541
642.356,12667075
642.356,12684738
640.355,12703903
640.355,12721314
637.871,12740682
636.888,12762709
636.888,12787654
630.473,12805786
630.385,12824456
630.258,12845829
630.258,12865985
628.913,12884519
628.913,12903864
628.913,12922413
628.913,12941878
628.538,12960414
628.535,12984696
628.535,13007659
628.216,13026797
627.552,13044975
627.552,13066980
626.77,13085122
624.38,13102774
624.38,13120872
624.292,13140359
624.292,13156557
623.975,13175305
623.975,13200747
623.883,13220339
622.046,13237707
620.271,13255703
619.447,13272545
619.447,13292445
619.279,13311375
618.501,13328519
616.826,13346845
616.826,13370121
616.826,13396883
613.897,13420692
613.392,13442050
613.13,13463577
613.13,13485733
612.914,13510008
608.989,13531802
608.989,13554733
608.531,13573243
608.531,13596212
606.632,13615417
606.632,13635837
606.632,13654941
605.464,13674832
605.464,13693912
602.681,13713663
602.681,13736819
602.681,13755269
601.124,13773874
600.255,13790774
600.255,13809364
600.255,13828883
598.833,13847366
598.554,13872926
598.554,13890694
598.554,13909567
597.831,13928070
597.831,13947467
597.831,13967050
597.79,13990579
597.79,14011491
597.79,14031744
596.639,14050757
596.151,14068111
596.151,14089274
595.458,14108282
595.458,14128647
593.621,14148319
590.111,14165605
589.9,14185363
589.9,14208954
587.152,14228189
587.152,14246007
586.728,14266684
586.728,14286467
585.289,14305726
585.289,14327513
585.289,14349356
583.246,14368107
582.331,14386080
582.166,14404227
582.166,14422556
581.748,14440847
579.799,14460150
578.412,14482429
578.198,14500866
577.676,14518567
577.113,14537628
577.113,14558733
577.113,14578091
577.113,14596828
577.113,14615869
577.113,14635165
574.89,14653629
574.89,14672425
573.333,14691334
573.333,14710918
573.333,14729718
572.719,14749342
571.136,14767381
571.136,14784668
569.499,14803211
565.799,14825133
565.799,14843117
564.857,14862192
563.552,14878721
563.533,14895121
563.533,14914741
563.503,14933330
563.243,14952638
563.238,14969702
562.816,14988563
562.816,15007949
562.583,15027307
562.026,15044967
562.026,15064174
561.581,15082818
561.581,15106278
561.485,15124314
561.485,15142617
561.485,15160752
561.485,15180158
561.137,15199255
561.137,15220944
561.137,15239361
559.018,15258835
558.85,15275850
558.85,15292722
558.85,15312186
558.85,15330113
558.85,15349821
558.85,15367830
558.85,15387362
558.445,15406108
558.343,15424576
558.343,15443146
558.343,15463149
558.343,15482445
557.595,15502262
557.595,15526134
557.236,15545367
