score,time
1174.15,503
1014.67,1005
781.629,1507
781.629,2009
781.629,2511
781.629,3012
781.629,3514
781.629,4016
741.119,4518
741.119,5020
741.119,5522
741.119,6023
741.119,6525
741.119,7027
741.119,7529
741.119,8030
741.119,8532
741.119,9034
741.119,9536
661.918,10037
661.918,10539
661.918,11058
638.562,11559
638.562,12061
638.562,12563
615.901,13065
615.901,13567
615.901,14069
614.12,14570
573.42,15072
573.42,15574
537.568,16076
490.366,16577
490.366,17079
490.343,17581
490.343,18083
476.589,18584
440.447,19086
420.814,19588
406.836,20103
400.306,20605
398.248,21107
378.285,21609
359.659,22111
341.539,22613
325.282,23126
312.26,23647
299.199,24151
291.286,24653
281.557,25168
277.835,25671
277.421,26173
274.19,26674
269.545,27176
268.032,27678
265.313,28180
258.707,28681
256.729,29183
256.45,29685
255.075,30186
254.704,30688
254.704,31190
251.425,31691
246.626,32193
244.339,32695
243.745,33197
243.745,33698
243.745,34201
243.745,34702
243.745,35204
243.745,35706
243.063,36208
243.063,36709
243.063,37211
236.028,37713
234.582,38215
234.1,38717
233.913,39218
233.913,39720
233.526,40222
233.526,40723
233.526,41225
233.526,41727
233.526,42229
233.15,42730
233.15,43232
233.15,43734
233.15,44236
233.15,44738
232.845,45240
232.845,45742
232.712,46243
232.712,46748
231.377,47250
230.076,47751
229.593,48253
229.593,48755
229.593,49256
229.593,49758
229.593,50260
229.593,50762
229.593,51264
229.593,51766
229.593,52267
229.593,52769
229.593,53271
229.593,53773
229.593,54274
229.593,54776
229.593,55278
229.593,55780
229.175,56281
229.175,56783
229.175,57285
229.175,57786
229.175,58288
229.163,58790
229.163,59291
229.163,59794
229.163,60296
229.163,60798
229.163,61300
229.163,61801
229.163,62303
229.163,62805
229.163,63306
229.163,63808
229.163,64310
229.163,64817
229.163,65319
229.163,65821
229.163,66322
229.163,66824
229.163,67326
229.163,67828
229.163,68329
229.163,68831
229.163,69333
229.163,69834
229.163,70336
229.163,70838
229.163,71340
229.163,71842
229.163,72344
229.163,72845
229.163,73347
229.163,73849
229.163,74350
229.163,74852
229.163,75354
229.163,75856
229.163,76357
229.163,76859
229.163,77361
229.163,77863
229.163,78364
229.163,78866
229.163,79368
229.163,79869
229.163,80371
229.163,80873
229.163,81375
229.163,81876
229.163,82378
229.163,82880
229.163,83382
229.163,83883
229.163,84385
229.163,84887
229.163,85389
229.163,85890
229.163,86392
229.163,86894
229.163,87396
229.163,87898
229.163,88399
229.163,88901
229.163,89403
229.163,89905
229.163,90407
229.163,90909
229.163,91411
229.163,91913
229.163,92414
229.163,92916
229.163,93418
229.163,93920
229.163,94422
229.163,94924
229.163,95425
229.163,95927
229.163,96429
229.163,96931
229.163,97432
229.163,97934
229.163,98436
229.163,98938
229.163,99439
229.163,99941
229.163,100459
229.163,100962
229.163,101464
229.163,101965
229.163,102467
229.163,102969
229.163,103471
229.163,103972
229.163,104474
229.163,104976
229.163,105477
229.163,105979
229.163,106481
229.163,106982
229.163,107484
229.163,107986
229.163,108487
229.163,108989
229.163,109491
229.163,109993
229.163,110495
229.163,110997
229.163,111499
229.163,112000
229.163,112502
229.163,113004
229.163,113506
229.163,114007
229.163,114509
229.163,115011
229.163,115513
229.163,116014
229.163,116516
229.163,117018
229.163,117519
229.163,118021
229.163,118523
229.163,119025
229.163,119527
229.163,120028
229.163,120530
229.163,121032
229.163,121534
229.163,122035
229.163,122537
229.163,123039
229.163,123541
229.163,124043
229.163,124544
229.163,125046
229.163,125548
229.163,126050
229.163,126551
229.163,127053
229.163,127555
229.163,128056
229.163,128558
229.163,129060
229.163,129561
229.163,130063
229.163,130565
229.163,131067
229.163,131569
229.163,132070
229.163,132572
229.163,133074
229.163,133575
229.163,134077
229.163,134579
229.163,135080
229.163,135582
229.163,136084
229.163,136586
229.163,137088
229.163,137589
229.163,138091
229.163,138593
229.163,139095
229.163,139596
229.163,140098
229.163,140600
229.163,141102
229.163,141603
229.163,142105
229.163,142607
229.163,143109
229.163,143610
229.163,144112
229.163,144614
229.163,145155
229.163,145656
229.163,146158
229.163,146660
229.163,147162
229.163,147663
229.163,148165
229.163,148667
229.163,149169
229.163,149670
229.163,150172
229.163,150674
229.163,151176
229.163,151678
229.163,152180
229.163,152681
229.163,153183
229.163,153685
229.163,154186
229.163,154688
229.163,155190
229.163,155691
229.163,156193
229.163,156695
229.163,157197
229.163,157698
229.163,158200
229.163,158702
229.163,159203
229.163,159705
229.163,160207
229.163,160709
229.163,161211
229.163,161712
229.163,162214
229.163,162716
229.163,163218
229.163,163720
229.163,164221
229.163,164723
229.163,165225
229.163,165726
229.163,166228
229.163,166730
229.163,167232
229.163,167734
229.163,168235
229.163,168737
229.163,169239
229.163,169741
229.163,170242
229.163,170744
229.163,171246
229.163,171748
229.163,172250
229.163,172751
229.163,173253
229.163,173755
229.163,174256
229.163,174758
229.163,175260
229.163,175762
229.163,176263
229.163,176765
229.163,177267
229.163,177769
229.163,178271
229.163,178772
229.163,179274
229.163,179775
229.163,180277
229.163,180779
229.163,181281
229.163,181783
229.163,182284
229.163,182786
229.163,183288
229.163,183790
229.163,184291
229.163,184793
229.163,185295
229.163,185797
229.163,186298
229.163,186800
