score,time
99.211,18367
99.211,25091
99.211,32011
99.211,38346
99.211,44909
99.211,51378
99.211,57724
99.211,64157
99.211,70577
99.211,76864
99.211,83454
99.211,90021
99.211,96476
99.211,103150
99.211,109707
99.211,116053
99.211,122532
99.211,128972
99.211,135576
99.211,142557
99.211,149644
99.211,156429
99.211,163503
99.211,170460
99.211,177575
99.211,184551
99.211,191532
99.211,198682
99.211,205931
99.211,212937
99.211,219893
99.211,226829
99.211,233819
99.211,240737
99.211,247711
99.211,254635
99.211,261576
99.211,268498
99.211,275469
99.211,282421
99.211,289351
99.211,296398
99.211,303779
99.211,310968
99.211,317909
99.211,324677
99.211,331744
99.211,338946
99.211,346234
99.211,353314
99.211,360263
99.211,367413
99.211,374379
99.211,381579
99.211,388455
99.211,395340
99.211,402425
99.211,409449
99.211,416925
99.211,424128
99.211,431404
99.211,438176
99.211,445271
99.211,452081
99.211,458875
99.211,465791
99.211,472585
99.211,479614
99.211,486810
99.211,493762
99.211,500538
99.211,507609
99.211,514820
99.211,522113
99.211,529715
99.211,537477
99.211,544989
99.211,552255
99.211,559536
99.211,566721
99.211,573592
99.211,580406
99.211,587149
99.211,594037
99.211,601150
99.211,608243
99.211,615263
99.211,622102
99.211,629015
99.211,636340
99.211,643089
99.211,650054
99.211,656814
99.211,663691
99.211,670624
99.211,677668
99.211,684630
99.211,691257
99.211,698061
99.211,704930
99.211,711784
99.211,718563
99.211,725380
99.211,732523
99.211,739164
99.211,745941
99.211,752705
99.211,759458
99.211,766405
99.211,773135
99.211,779786
99.211,786571
99.211,793318
99.211,800243
99.211,806994
99.211,813987
99.211,820796
99.211,827538
99.211,834414
99.211,841611
99.211,848941
99.211,855971
99.211,863152
99.211,870186
99.211,877251
99.211,884562
99.211,893106
99.211,901333
99.211,908762
99.211,916550
99.211,924248
99.211,931962
99.211,939802
99.211,947480
99.211,955251
99.211,962758
99.211,970157
99.211,977508
99.211,984837
99.211,992091
99.211,999228
99.211,1006151
99.211,1013284
99.211,1020276
99.211,1027219
99.211,1034375
99.211,1041665
99.211,1049059
99.211,1056013
99.211,1063081
99.211,1070207
99.211,1077702
99.211,1084914
99.211,1091992
99.211,1098740
99.211,1105819
