score,time
219.177,19447
207.403,26294
207.403,33744
207.403,40506
207.403,47279
207.403,54389
207.403,61089
207.403,68316
207.403,74753
207.403,81462
207.403,88244
207.403,94635
207.403,101872
207.403,108353
207.403,114751
207.403,121701
207.403,127873
207.403,134617
207.403,142064
207.403,149919
207.403,157560
207.403,164668
207.403,172007
207.403,179065
207.403,186813
207.403,194314
207.403,202115
207.403,209490
207.403,217384
207.403,224931
207.403,232115
207.403,239842
207.403,247040
207.403,254460
207.403,261933
207.403,269849
207.403,277077
207.403,284488
207.403,291617
207.403,299001
207.403,306552
207.403,313541
207.403,320981
207.403,328105
207.403,335892
207.403,342907
207.403,350467
207.403,357804
207.403,365008
207.403,372905
207.403,380616
207.403,388559
207.403,395676
207.403,403102
207.403,410110
207.403,417481
207.403,424512
207.403,431655
207.403,439326
207.403,446575
207.403,453982
207.403,461274
207.403,469173
207.403,476352
207.403,484090
207.403,491518
207.403,499379
207.403,506505
207.403,513807
207.403,521474
207.403,528522
207.403,536162
207.403,543377
207.403,551147
207.403,558509
207.403,565889
207.403,573283
207.403,580520
207.403,587976
207.403,595508
207.403,603351
207.403,610532
207.403,618187
207.403,625187
207.403,632541
207.403,639809
207.403,646913
207.403,654456
207.403,661799
207.403,669465
207.403,676618
207.403,684168
207.403,691670
207.403,699401
207.403,706827
207.403,714197
207.403,721973
207.403,728971
207.403,736493
207.403,743950
207.403,751159
207.403,758460
207.403,765929
207.403,773204
207.403,780208
207.403,787512
207.403,794477
207.403,802032
207.403,809006
207.403,816686
207.403,823841
207.403,831085
207.403,838461
207.403,845603
207.403,853037
207.403,860191
207.403,867959
207.403,875161
207.403,882204
207.403,889955
207.403,897178
207.403,904538
207.403,911694
207.403,919168
207.403,926091
207.403,933268
207.403,940637
207.403,947604
207.403,954855
207.403,962209
207.403,969686
207.403,977843
207.403,985182
207.403,992363
207.403,999795
207.403,1006967
207.403,1014161
207.403,1021530
207.403,1028477
207.403,1036111
207.403,1043055
207.403,1050411
207.403,1057249
207.403,1064121
207.403,1072197
207.403,1079517
207.403,1086922
207.403,1094056
207.403,1101332
207.403,1108844
207.403,1116198
207.403,1123372
207.403,1130634
207.403,1137977
207.403,1145065
207.403,1152663
207.403,1159860
207.403,1167566
207.403,1174765
