score,time
1360.08,503
1360.08,1008
1289.87,1510
1289.87,2013
1289.87,2518
1289.87,3021
1289.87,3524
1289.87,4027
1289.87,4530
1273.16,5038
1273.16,5546
1273.16,6051
1273.16,6553
1273.16,7057
1273.16,7561
1273.16,8065
1273.16,8567
1273.16,9069
1273.16,9572
1273.16,10075
1273.16,10577
1273.16,11122
1273.16,11627
1273.16,12132
1273.16,12637
1273.16,13140
1273.16,13645
1273.16,14149
1273.16,14653
1273.16,15158
1273.16,15662
1273.16,16164
1273.16,16667
1273.16,17170
1273.16,17675
1273.16,18180
1273.16,18690
1273.16,19195
1273.16,19698
1273.16,20203
1273.16,20706
1273.16,21211
1273.16,21722
1273.16,22227
1273.16,22731
1273.16,23235
1273.16,23738
1273.16,24243
1273.16,24748
1273.16,25252
1273,25755
1273,26258
1273,26760
1273,27278
1273,27785
1273,28290
1273,28793
1273,29295
1273,29798
1273,30303
1273,30806
1273,31309
1273,31814
1273,32317
1273,32822
1273,33326
1273,33828
1273,34332
1273,34834
1273,35339
1273,35844
1273,36348
1273,36849
1273,37353
1273,37854
1273,38361
1273,38864
1273,39369
1273,39871
1273,40375
1273,40877
1266.09,41381
1158.87,41883
1158.87,42385
1158.87,42888
1158.87,43392
1158.87,43896
1157.49,44398
1094.41,44904
1094.41,45409
1094.41,45912
1094.41,46416
1094.41,46920
1094.41,47423
1094.41,47926
1094.41,48431
1094.41,48935
1094.41,49439
1094.41,49943
1094.41,50446
1094.41,50950
1094.41,51454
1094.41,51961
1094.41,52479
1094.41,52982
1094.41,53484
1094.41,53989
1094.41,54492
1094.41,54994
1094.41,55501
1094.41,56008
1094.41,56512
1094.41,57016
1094.41,57518
1094.41,58021
1094.41,58525
1094.41,59027
1094.41,59531
1094.41,60034
1094.41,60536
1094.41,61040
1094.41,61547
1094.41,62051
1094.41,62555
1094.41,63058
1094.41,63563
1094.41,64067
1094.41,64571
1094.41,65074
1094.41,65578
1094.41,66081
1094.41,66586
1094.41,67088
1094.41,67592
1094.41,68094
1094.41,68597
1094.41,69122
1094.41,69626
1094.41,70129
1094.41,70632
1094.41,71136
1092.92,71640
1092.92,72146
1092.92,72654
1092.92,73159
1092.92,73664
1092.92,74166
1092.92,74671
1092.92,75176
1092.92,75679
1092.92,76183
1092.92,76686
1092.92,77189
1092.92,77692
1092.92,78202
1092.92,78707
1092.92,79211
1092.92,79715
1092.92,80217
1092.92,80720
1092.92,81222
1092.92,81725
1092.92,82227
1092.92,82730
1092.92,83232
1092.92,83737
1092.92,84240
1092.92,84744
1092.92,85248
1092.92,85753
1092.92,86258
1092.92,86763
1092.92,87268
1092.92,87771
1092.92,88275
1092.92,88782
1092.92,89297
1092.92,89801
1092.92,90305
1092.92,90807
1092.92,91309
1092.92,91812
1092.92,92315
1092.92,92819
1092.92,93322
1092.92,93826
1092.92,94328
1092.92,94841
1092.92,95348
1092.92,95852
1092.92,96354
1092.92,96858
1092.92,97360
1092.92,97863
1092.92,98365
1092.92,98870
1092.92,99372
1092.92,99876
1092.92,100379
1092.92,100883
1092.92,101385
1092.92,101889
1092.92,102393
1092.92,102896
1092.92,103398
1092.92,103901
1092.92,104404
1092.92,104907
1092.92,105415
1092.92,105918
1092.92,106421
1092.92,106925
1092.92,107427
1092.92,107931
1092.92,108435
1092.92,108938
1092.92,109442
1092.92,109947
1092.92,110450
1092.92,110952
1092.92,111456
1092.92,111968
1092.92,112473
1092.92,112977
1092.92,113479
1092.92,113984
1092.92,114488
1092.92,114990
1092.92,115494
1092.92,115999
1092.92,116502
1092.92,117005
1092.92,117509
1092.92,118014
1092.92,118516
1092.92,119021
1092.92,119525
1092.92,120028
1092.92,120531
1092.92,121034
1092.92,121536
1092.92,122065
1092.92,122571
