score,time
137.381,17354
137.381,23748
128.605,30076
128.594,36271
125.955,42517
124.189,48822
124.189,54994
124.189,61262
124.189,67599
124.189,73629
124.189,79655
124.189,85658
124.189,91678
124.189,97791
124.189,103875
124.189,109871
124.189,115800
124.189,121735
124.189,127596
124.189,133442
124.189,139143
124.189,144751
124.189,150679
124.189,157375
124.189,164130
124.189,170723
124.189,177300
124.189,183931
124.189,190535
124.189,197212
124.189,203883
124.189,210681
124.189,217262
124.189,223863
124.189,230602
124.189,237244
124.189,243824
124.189,250442
124.189,257095
124.189,263748
124.189,270330
124.189,276870
124.189,283497
124.189,290212
124.189,296906
124.189,303634
124.189,310492
124.189,317082
124.189,323666
124.189,330405
124.189,336985
124.189,343738
124.189,350398
124.189,357053
124.189,363814
124.189,370396
124.189,377003
124.189,383614
124.189,390207
124.189,396901
124.189,403475
124.189,410221
124.189,416956
124.189,423526
124.189,430194
124.189,436758
124.189,443339
124.189,449943
124.189,456438
124.189,463222
124.189,469806
124.189,476387
124.189,483018
124.189,489602
124.189,496295
124.189,502827
124.189,509750
124.189,516533
124.189,523132
124.189,529948
124.189,536742
124.189,543582
124.189,550364
124.189,557161
124.189,564138
124.189,570935
124.189,577742
124.189,584558
124.189,591352
124.189,598291
124.189,605080
124.189,611894
124.189,618871
124.189,625651
124.189,632484
124.189,639066
124.189,645698
124.189,652432
124.189,658972
124.189,665656
124.189,672343
124.189,678977
124.189,685498
124.189,692073
124.189,698750
124.189,705249
124.189,711971
124.189,718784
124.189,725399
124.189,732165
124.189,738736
124.189,745308
124.189,751909
124.189,758510
124.189,765151
124.189,771795
124.189,778361
124.189,784896
124.189,791479
124.189,798155
124.189,804731
124.189,811348
124.189,817962
124.189,824712
124.189,831440
124.189,838124
124.189,844723
124.189,851346
124.189,857941
124.189,864669
124.189,871292
124.189,878046
124.189,884645
124.189,891162
124.189,897902
124.189,904477
124.189,910992
124.189,917604
124.189,924304
124.189,931133
124.189,937780
124.189,944348
124.189,950950
124.189,957553
124.189,964270
124.189,970810
124.189,977394
124.189,984047
124.189,990624
124.189,997306
124.189,1003888
124.189,1010462
124.189,1017058
124.189,1023637
124.189,1030352
124.189,1037084
124.189,1043665
124.189,1050271
124.189,1056843
124.189,1063622
124.189,1070349
124.189,1076936
124.189,1083579
124.189,1090141
124.189,1096823
124.189,1103394
124.189,1109969
124.189,1116602
124.189,1123238
124.189,1130066
124.189,1136711
124.189,1143329
124.189,1149931
124.189,1156550
124.189,1163294
124.189,1169869
124.189,1176463
124.189,1183068
124.189,1189713
124.189,1196454
124.189,1203030
124.189,1210673
124.189,1217542
124.189,1224479
124.189,1231449
124.189,1238105
124.189,1244720
124.189,1251302
124.189,1257802
124.189,1264585
124.189,1271289
124.189,1277871
124.189,1284477
124.189,1291204
124.189,1297883
124.189,1304456
124.189,1311019
124.189,1317639
124.189,1324301
124.189,1330999
124.189,1337726
124.189,1344461
124.189,1351327
124.189,1357905
124.189,1364609
124.189,1371208
124.189,1377788
124.189,1384323
124.189,1390900
124.189,1397674
124.189,1404255
124.189,1410840
124.189,1417458
124.189,1424062
124.189,1430741
124.189,1437466
124.189,1444071
124.189,1450685
124.189,1457300
124.189,1464042
124.189,1470610
124.189,1477196
124.189,1483802
124.189,1490355
124.189,1497128
124.189,1503700
124.189,1510269
124.189,1516863
124.189,1523418
124.189,1530288
124.189,1537078
124.189,1544011
124.189,1550843
124.189,1557892
124.189,1564722
124.189,1571397
124.189,1578111
124.189,1584983
124.189,1591549
124.189,1598443
124.189,1605146
124.189,1611774
124.189,1618538
124.189,1625182
124.189,1631942
124.189,1638610
124.189,1645281
124.189,1651985
124.189,1658599
124.189,1665377
124.189,1671995
124.189,1678619
124.189,1685262
124.189,1691929
124.189,1698657
124.189,1705388
124.189,1712007
124.189,1718719
124.189,1725346
124.189,1732249
124.189,1739052
124.189,1745976
124.189,1752756
124.189,1759596
124.189,1766565
124.189,1773380
124.189,1780199
124.189,1786959
124.189,1793770
124.189,1800674
124.189,1807465
124.189,1814349
124.189,1821142
124.189,1828058
124.189,1834803
124.189,1841721
124.189,1848566
124.189,1855379
124.189,1862330
124.189,1869190
124.189,1875965
124.189,1882784
124.189,1889584
124.189,1896483
124.189,1903284
124.189,1910078
124.189,1916953
124.189,1923758
124.189,1930658
124.189,1937464
124.189,1944341
124.189,1951303
124.189,1958135
124.189,1965078
124.189,1971906
124.189,1978732
124.189,1985539
124.189,1992329
124.189,1999216
124.189,2006004
124.189,2012798
124.189,2019674
124.189,2026468
124.189,2033254
124.189,2039913
124.189,2046599
124.189,2053295
124.189,2059891
124.189,2066563
124.189,2073347
124.189,2080045
124.189,2086628
124.189,2093255
124.189,2099944
124.189,2106522
124.189,2113128
124.189,2119698
124.189,2126350
124.189,2133257
124.189,2139920
124.189,2146614
124.189,2153309
124.189,2159942
124.189,2166674
124.189,2173342
124.189,2180058
124.189,2186724
124.189,2193394
124.189,2200128
124.189,2206901
124.189,2213534
124.189,2220196
124.189,2226899
124.189,2233675
124.189,2240238
124.189,2246893
124.189,2253547
124.189,2260313
124.189,2267091
124.189,2273727
124.189,2280430
124.189,2287098
124.189,2293850
124.189,2300571
124.189,2307183
124.189,2313860
124.189,2320481
124.189,2327164
124.189,2334224
124.189,2340973
124.189,2347871
124.189,2354662
124.189,2361704
124.189,2368507
124.189,2375324
124.189,2382172
124.189,2388980
124.189,2395983
124.189,2403235
124.189,2410248
124.189,2416966
124.189,2423608
124.189,2430387
124.189,2437193
124.189,2443829
124.189,2450537
124.189,2457167
124.189,2463970
124.189,2470601
124.189,2477231
124.189,2483966
124.189,2490604
