score,time
210.213,19155
210.213,26027
210.213,33226
210.213,40148
210.213,47690
210.213,54585
210.213,62755
210.213,69927
207.403,76947
207.403,83737
207.403,90338
207.403,97247
207.403,103772
207.403,110223
207.403,116736
207.403,123059
207.403,129435
207.403,136103
207.403,142478
207.403,148226
207.403,155416
207.403,163120
207.403,170297
207.403,177807
207.403,185114
207.403,192390
207.403,199807
207.403,206790
207.403,213960
207.403,220974
207.403,228295
207.403,235600
207.403,242768
207.403,250092
207.403,257090
207.403,264449
207.403,271743
207.403,279178
207.403,286184
207.403,293519
207.403,300583
207.403,307451
207.403,314629
207.403,321636
207.403,329012
207.403,335823
207.403,343517
207.403,350708
207.403,357618
207.403,365148
207.403,372301
207.403,379577
207.403,386521
207.403,393753
207.403,402935
207.403,410226
207.403,417420
207.403,424471
207.403,432060
207.403,439294
207.403,447433
207.403,454924
207.403,462550
207.403,470682
207.403,478020
207.403,485125
207.403,492161
207.403,499520
207.403,506518
207.403,513704
207.403,520722
207.403,528174
207.403,535127
207.403,542306
207.403,549713
207.403,556735
207.403,564109
207.403,572134
207.403,579517
207.403,586507
207.403,593849
207.403,600885
207.403,607963
207.403,615389
207.403,622519
207.403,629822
207.403,636806
207.403,644160
207.403,651652
207.403,658832
207.403,666223
207.403,673441
207.403,681357
207.403,688345
207.403,695678
207.403,702823
207.403,709910
207.403,717148
207.403,724150
207.403,731320
207.403,738185
207.403,745618
207.403,752903
207.403,760049
207.403,767237
207.403,774334
207.403,781693
207.403,788901
207.403,796269
207.403,803272
207.403,810199
207.403,817352
207.403,824285
207.403,831438
207.403,838342
207.403,846337
207.403,853655
207.403,860877
207.403,868306
207.403,875397
207.403,882949
207.403,890398
207.403,897948
207.403,905159
207.403,912596
207.403,919699
207.403,927162
207.403,933924
207.403,940799
207.403,948203
207.403,955163
207.403,962482
207.403,969415
207.403,976454
207.403,984126
207.403,991179
207.403,998479
207.403,1005426
207.403,1012601
207.403,1019518
207.403,1026757
207.403,1033721
207.403,1040772
207.403,1048118
207.403,1055143
207.403,1062443
207.403,1069381
207.403,1076419
207.403,1083519
207.403,1090760
207.403,1098092
207.403,1105146
207.403,1112401
207.403,1119290
207.403,1126693
207.403,1134137
207.403,1141337
207.403,1148863
207.403,1155989
207.403,1163399
207.403,1170927
207.403,1178568
207.403,1186071
207.403,1193788
207.403,1201082
207.403,1208208
207.403,1215581
207.403,1222571
207.403,1229852
207.403,1236724
207.403,1243947
207.403,1251344
207.403,1258297
207.403,1265859
207.403,1272941
207.403,1281876
207.403,1289069
207.403,1296392
207.403,1303635
207.403,1311044
207.403,1318170
207.403,1325209
207.403,1332321
207.403,1339152
207.403,1346609
207.403,1354077
207.403,1362068
207.403,1370499
207.403,1378109
207.403,1385628
207.403,1393377
207.403,1400714
207.403,1407871
207.403,1415160
207.403,1422290
207.403,1429701
207.403,1436767
207.403,1443987
207.403,1451058
207.403,1459461
207.403,1466924
207.403,1474762
207.403,1482056
207.403,1489235
207.403,1496664
207.403,1504061
207.403,1511471
207.403,1518562
207.403,1525681
207.403,1533010
207.403,1540193
207.403,1548442
207.403,1555470
207.403,1562973
207.403,1570016
207.403,1577637
207.403,1584653
207.403,1591824
207.403,1599388
207.403,1607512
207.403,1616264
207.403,1623737
207.403,1632546
207.403,1640004
207.403,1647880
207.403,1655683
207.403,1663740
207.403,1671331
207.403,1679314
207.403,1686512
207.403,1693843
207.403,1701321
207.403,1708566
207.403,1715805
207.403,1722803
207.403,1731174
207.403,1738182
207.403,1746170
207.403,1753160
207.403,1760411
207.403,1767609
207.403,1774689
207.403,1782240
207.403,1789249
207.403,1797751
207.403,1805121
207.403,1812454
207.403,1819492
207.403,1826688
207.403,1833825
207.403,1840883
207.403,1848637
207.403,1857541
207.403,1865668
207.403,1873133
207.403,1880834
207.403,1888301
207.403,1895979
207.403,1903607
207.403,1911119
207.403,1918413
207.403,1925682
207.403,1933300
207.403,1940516
207.403,1948200
207.403,1955429
207.403,1964042
207.403,1971649
207.403,1979429
207.403,1986500
207.403,1994283
207.403,2001460
207.403,2008877
207.403,2016296
207.403,2023309
207.403,2030663
207.403,2037746
207.403,2045079
207.403,2052073
207.403,2060647
207.403,2067864
207.403,2074988
207.403,2082361
207.403,2089404
207.403,2096864
207.403,2104038
207.403,2111915
207.403,2119285
207.403,2126451
207.403,2133779
207.403,2140791
207.403,2149347
207.403,2156503
207.403,2163777
207.403,2170961
207.403,2178356
207.403,2185336
207.403,2192253
207.403,2199668
207.403,2206386
207.403,2214049
207.403,2221229
207.403,2228643
207.403,2235519
207.403,2242617
207.403,2251088
207.403,2259962
207.403,2267206
207.403,2274389
207.403,2281741
207.403,2288734
207.403,2296197
207.403,2303575
207.403,2310863
207.403,2318282
207.403,2325432
207.403,2332730
207.403,2341056
207.403,2348585
207.403,2355739
207.403,2363093
207.403,2370458
207.403,2377763
207.403,2384964
207.403,2392123
207.403,2399504
207.403,2406714
207.403,2414953
207.403,2422255
207.403,2429732
207.403,2436869
207.403,2444088
207.403,2451192
207.403,2458177
207.403,2465714
207.403,2472692
207.403,2480089
207.403,2488370
207.403,2495708
207.403,2502963
207.403,2510599
207.403,2517872
207.403,2524866
207.403,2532240
207.403,2539244
207.403,2546802
207.403,2553805
207.403,2562500
207.403,2569935
207.403,2577511
207.403,2584897
207.403,2592304
207.403,2599906
207.403,2607161
207.403,2614970
207.403,2622557
207.403,2630878
207.403,2638063
207.403,2645463
207.403,2653384
207.403,2661524
207.403,2668790
207.403,2675969
207.403,2683260
207.403,2690244
207.403,2697646
207.403,2704752
207.403,2712099
207.403,2719394
207.403,2726899
207.403,2734063
207.403,2741007
207.403,2748289
207.403,2755210
207.403,2762349
207.403,2769299
207.403,2776345
207.403,2784284
207.403,2791316
207.403,2798719
207.403,2805706
207.403,2813058
207.403,2820368
207.403,2828084
207.403,2835083
207.403,2842467
207.403,2850211
207.403,2857792
207.403,2865074
207.403,2872188
207.403,2879571
207.403,2886577
207.403,2893747
207.403,2900847
207.403,2907714
207.403,2914938
207.403,2922210
207.403,2929893
207.403,2937111
207.403,2944755
207.403,2951953
207.403,2959361
207.403,2966750
207.403,2974008
207.403,2981330
207.403,2988430
207.403,2996055
207.403,3003237
207.403,3010595
207.403,3017839
207.403,3025051
207.403,3032989
207.403,3040495
207.403,3048583
207.403,3056430
207.403,3064156
207.403,3072627
207.403,3081361
207.403,3089136
207.403,3096880
207.403,3104321
207.403,3111763
207.403,3118905
207.403,3126389
207.403,3133895
207.403,3141140
207.403,3148718
207.403,3155836
207.403,3163358
207.403,3170505
207.403,3178097
207.403,3184786
207.403,3192170
207.403,3199505
207.403,3206597
207.403,3214322
207.403,3221395
207.403,3228972
207.403,3236433
207.403,3244035
207.403,3251221
207.403,3258355
207.403,3265909
