score,time
148.251,503
148.251,1005
146.718,1507
145.692,2008
145.692,2510
145.692,3012
145.692,3514
145.692,4031
145.692,4535
145.692,5039
145.692,5542
145.692,6045
145.692,6547
145.692,7049
145.692,7551
145.692,8052
145.692,8554
145.692,9056
145.692,9558
145.692,10059
145.692,10561
145.692,11071
145.692,11576
145.692,12080
145.692,12593
145.692,13095
145.692,13597
145.692,14100
145.692,14603
145.692,15104
145.692,15606
145.692,16108
145.692,16609
145.692,17111
145.692,17613
145.692,18114
145.692,18616
145.692,19118
145.692,19621
145.692,20123
145.692,20625
145.692,21127
145.692,21629
145.692,22131
145.692,22633
145.692,23134
145.692,23636
145.692,24138
145.692,24640
145.692,25142
145.692,25644
145.692,26146
145.692,26648
145.692,27150
145.692,27653
145.692,28156
145.692,28658
145.692,29170
145.692,29673
145.692,30177
145.692,30680
145.692,31184
145.692,31687
145.692,32189
145.692,32692
145.692,33216
145.692,33726
145.692,34229
145.692,34749
145.692,35268
145.692,35779
145.692,36283
145.692,36788
145.692,37292
145.692,37796
145.692,38303
145.692,38817
145.692,39322
145.692,39825
145.692,40329
145.692,40832
145.692,41334
145.692,41836
145.692,42338
145.692,42839
145.692,43342
145.692,43847
145.692,44350
145.692,44852
145.692,45355
145.692,45858
145.692,46361
145.692,46864
145.692,47368
145.692,47872
145.692,48379
145.692,48883
145.692,49386
145.692,49890
145.692,50399
145.692,50905
145.692,51411
145.692,51917
145.692,52420
145.692,52922
145.692,53424
145.692,53927
145.692,54433
145.692,54949
145.692,55454
145.692,55958
145.692,56463
145.692,56969
145.692,57473
145.692,57975
145.692,58476
145.692,58978
145.692,59481
145.692,59983
145.692,60485
145.692,60987
145.692,61489
145.692,61991
145.692,62495
145.692,62998
145.692,63501
145.692,64004
145.692,64508
145.692,65015
145.692,65520
145.692,66023
145.692,66528
145.692,67035
145.692,67542
145.692,68046
145.692,68549
145.692,69053
145.692,69555
145.692,70057
145.692,70563
145.692,71065
145.692,71570
145.692,72076
145.692,72581
145.692,73084
145.692,73586
145.692,74088
145.692,74589
145.692,75091
145.692,75594
145.692,76096
145.692,76598
145.692,77099
145.692,77601
145.692,78103
145.692,78605
145.692,79109
145.692,79613
145.692,80118
145.692,80621
145.692,81124
145.692,81628
145.692,82132
145.692,82638
145.692,83143
145.692,83648
145.692,84156
145.692,84664
145.692,85171
