score,time
128.605,503
128.605,1005
128.605,1515
128.605,2017
128.605,2520
128.605,3022
128.605,3525
125.824,4028
125.824,4531
124.189,5033
124.189,5537
124.189,6040
124.189,6544
124.189,7048
124.189,7552
124.189,8055
124.189,8558
124.189,9061
124.189,9564
124.178,10077
124.178,10580
124.178,11089
124.178,11593
124.178,12095
124.178,12597
124.178,13111
124.178,13613
124.178,14115
124.178,14617
124.178,15120
124.178,15622
124.178,16125
124.178,16628
124.178,17137
124.178,17643
124.178,18150
124.178,18656
124.178,19159
124.178,19662
124.178,20164
124.178,20666
124.178,21170
124.178,21675
124.178,22177
124.178,22679
124.178,23181
124.178,23683
124.178,24185
124.178,24687
124.178,25188
124.178,25690
124.178,26192
124.178,26694
124.178,27196
124.178,27697
124.178,28199
124.178,28701
124.178,29203
124.178,29705
124.178,30207
124.178,30709
124.178,31211
124.178,31713
124.178,32215
124.178,32716
124.178,33218
124.178,33720
124.178,34227
124.178,34733
124.178,35238
124.178,35741
124.178,36243
124.178,36746
124.178,37248
124.178,37761
124.178,38266
124.178,38768
124.178,39270
124.178,39772
124.178,40274
124.178,40776
124.178,41277
124.178,41779
124.178,42281
124.178,42783
124.178,43284
124.178,43786
124.178,44288
124.178,44790
124.178,45291
124.178,45793
124.178,46295
124.178,46797
124.178,47298
124.178,47800
124.178,48302
124.178,48804
124.178,49305
124.178,49807
124.178,50310
124.178,50812
124.178,51315
124.178,51818
124.178,52321
124.178,52823
124.178,53326
124.178,53828
124.178,54331
124.178,54833
124.178,55334
124.178,55836
124.178,56339
124.178,56840
124.178,57342
124.178,57844
124.178,58345
124.178,58847
124.178,59349
124.178,59851
124.178,60353
124.178,60854
124.178,61356
124.178,61865
124.178,62367
124.178,62869
124.178,63370
124.178,63872
124.178,64374
124.178,64875
124.178,65377
124.178,65879
124.178,66400
124.178,66901
124.178,67403
124.178,67905
124.178,68408
124.178,68911
124.178,69414
124.178,69916
124.178,70418
124.178,70919
124.178,71421
124.178,71923
124.178,72424
124.178,72926
124.178,73428
124.178,73930
124.178,74431
124.178,74933
124.178,75435
124.178,75936
124.178,76438
124.178,76940
124.178,77442
124.178,77943
124.178,78445
124.178,78947
124.178,79449
124.178,79951
124.178,80452
124.178,80954
124.178,81456
124.178,81958
124.178,82459
